N_event,t_trig,tP2
2251332,805628.669,774
2251379,805645.725,19
2251437,805665.373,1558
2251454,805670.269,785
2251527,805690.636,567
2251682,805750.043,18
2252207,805939.797,395
2252398,806007.764,1524
2252424,806017.827,156
2252711,806121.329,55
2253025,806243.821,613
2253284,806345.291,90
2253588,806455.704,397
2253639,806471.496,36
2253649,806475.096,273
2253708,806498.935,283
2253742,806512.998,848
2253756,806518.983,684
2254060,806627.812,359
2254183,806670.883,24
2254213,806681.57,166
2254240,806690.947,411
2254242,806692.802,815
2254674,806841.134,667
2254752,806869.389,238
2254899,806918.7,342
2254935,806934.86,595
2255110,806996.666,2447
2255280,807062.041,234
2255521,807146.31,1172
2255859,807265.748,84
2255942,807292.002,516
2256108,807356.209,25
2256190,807391.648,39
2256560,807532.061,530
2256627,807562.411,20
2256836,807641.018,920
2256892,807661.369,609
2256927,807673.3,10
2256932,807674.361,169
2257081,807724.984,893
2257454,807870.34,263
2257725,807976.433,31
2257819,808013.777,250
2257848,808021.52,331
2257853,808023.024,1232
2258054,808096.75,145
2258622,808299.689,585
2258699,808326.008,45
2258701,808326.759,175
2258812,808372.663,66
2258862,808392.071,281
2259240,808532.611,153
2259275,808544.098,15
2259350,808575.825,689
2259490,808619.712,2059
2259745,808711.966,342
2260053,808828.044,570
2260101,808845.035,181
2260251,808893.642,395
2260655,809044.934,1024
2260722,809074.534,440
2260837,809108.308,1214
2260858,809114.244,692
2261347,809290.015,328
2261354,809291.024,1159
2261509,809346.494,107
2261522,809348.446,19
2261547,809356.505,86
2261651,809398.173,761
2261704,809415.996,344
2262001,809519.498,20
2262273,809607.124,2296
2262309,809623.746,205
2262415,809661.872,125
2262517,809698.43,75
2262866,809817.399,1230
2262962,809851.365,117
2263205,809928.352,337
2263212,809932.352,300
2263943,810190.672,25
2264213,810295.37,914
2264312,810328.472,370
2264577,810414.594,1255
2264588,810417.235,1124
2264656,810439.281,1511
2264731,810466.144,184
2265076,810587.16,22
2265182,810622.678,156
2265393,810700.13,775
2265396,810701.235,1017
2265491,810732.449,3343
2265775,810841.483,184
2265870,810872.872,2405
2265967,810903.399,688
2266077,810947.924,401
2266228,811002.689,227
2266407,811065.15,790
2266441,811077.277,283
2266720,811170.904,71
2266730,811174.679,183
2266794,811195.718,944
2266811,811203.077,782
2267052,811300.512,1319
2267369,811423.625,218
2267459,811458.151,251
2267515,811480.438,250
2267603,811508.629,1505
2267721,811553.522,510
2267855,811595.489,25
2267957,811634.59,203
2268120,811695.627,125
2268188,811719.977,711
2268366,811786.198,170
2268592,811868.113,389
2268679,811900.4,738
2268981,812003.226,24
2269116,812052.103,2018
2269126,812056.808,10
2269314,812117.749,127
2269439,812172.897,1057
2269558,812220.127,437
2269705,812265.66,75
2269812,812311.77,728
2270029,812394.598,372
2270215,812455.49,210
2270217,812455.682,925
2270312,812488.977,810
2270385,812517.151,135
2270482,812550.254,284
2270891,812699.734,187
2270908,812706.95,67
2271028,812743.188,243
2271088,812762.131,110
2271318,812854.558,1339
2271577,812959.53,44
2271734,813007.655,242
2271793,813029.558,243
2272415,813251.931,938
2272910,813427.986,1238
2273026,813474.064,290
2273234,813551.165,333
2273395,813617.049,157
2273616,813704.245,102
2273710,813735.061,1024
2274185,813899.596,37
2274292,813948.074,51
2274360,813971.945,1288
2274690,814086.451,1050
2274945,814177.695,1134
2275430,814362.839,270
2275507,814390.165,864
2275889,814530.607,440
2276169,814635.626,694
2276323,814694.216,993
2276446,814745.877,629
2276589,814798.019,91
2276646,814813.795,444
2276795,814867.344,149
2276890,814900.719,1263
2276962,814925.709,23
2276982,814936.573,214
2276992,814938.908,183
2277003,814944.957,29
2277202,815024.393,565
2277215,815030.169,605
2277249,815042.664,816
2277460,815113.477,415
2277495,815127.396,3097
2277632,815174.386,508
2277638,815176.995,263
2277769,815223.952,790
2277775,815226.289,1732
2277788,815230.032,479
2278031,815316.508,532
2278072,815330.284,1085
2278098,815340.203,1533
2278468,815470.374,213
2278547,815496.917,322
2278681,815547.218,231
2278709,815555.65,1085
2278871,815614.016,1406
2278888,815620.127,26
2279202,815738.81,323
2279240,815749.482,1566
2279288,815766.168,149
2279428,815820.343,2016
2279538,815865.508,862
2279663,815906.691,10
2279761,815940.114,378
2279855,815967.28,582
2279925,815992.528,519
2280072,816045.517,820
2280152,816073.132,815
2280220,816100.555,28
2280471,816190.439,856
2280531,816211.319,46
2281201,816479.484,83
2281527,816587.558,594
2281559,816598.791,582
2281739,816656.724,193
2281877,816704.195,59
2281919,816721.874,197
2281982,816746.128,772
2282234,816835.069,497
2282452,816915.146,937
2282780,817033.029,150
2282886,817070.099,1668
2282986,817102.738,21
2283105,817148.416,553
2283197,817181.567,20
2283228,817195.471,267
2283404,817254.364,113
2283489,817278.923,310
2283641,817343.081,786
2283871,817429.302,674
2284064,817496.546,330
2284115,817514.914,1086
2284243,817554.992,172
2284260,817561.968,699
2284308,817576.959,86
2284742,817732.602,527
2284768,817741.673,994
2284915,817792.376,716
2284975,817815.174,224
2285256,817919.091,221
2285705,818078.828,634
2285721,818084.637,502
2285761,818097.212,2246
2285837,818124.731,125
2286072,818203.224,911
2286410,818324.275,1189
2286593,818397.648,62
2286597,818398.208,264
2287099,818587.849,50
2287133,818602.473,499
2287221,818635.08,61
2287232,818637.88,3113
2287274,818651.607,468
2287352,818682.47,382
2287428,818711.653,342
2287760,818825.697,179
2287944,818891.39,113
2287992,818907.326,82
2288297,819015.691,2093
2288343,819030.169,43
2288378,819039.641,865
2288441,819059.992,179
2288474,819069.768,262
2288626,819114.406,1751
2288778,819168.74,475
2288797,819173.844,773
2288988,819246.209,542
2289091,819285.28,21
2289953,819599.173,562
2290397,819744.959,705
2291008,819955.784,210
2291033,819964.04,82
2291073,819976.728,10
2291140,820000.774,339
2291207,820023.317,966
2291261,820042.613,420
2291374,820084.596,93
2291413,820098.003,640
2291588,820155.425,130
2291604,820161.426,3437
2291649,820175.713,467
2291776,820228.67,21
2292035,820316.396,2534
2292093,820338.875,674
2292199,820371.978,544
2292222,820380.041,277
2292251,820394.217,1642
2292373,820445.943,510
2292438,820469.846,1846
2292549,820509.876,172
2292725,820567.603,211
2292791,820587.841,199
2293103,820708.958,1045
2293153,820728.461,9
2293241,820754.589,62
2293258,820762.62,515
2293438,820825.642,537
2293519,820857.209,1356
2293535,820862.968,750
2293569,820877.448,210
2293811,820962.326,88
2293994,821024.355,281
2294039,821038.894,52
2294192,821093.569,3797
2294239,821110.528,1369
2294259,821117.232,733
2294275,821122.832,175
2294781,821305.465,952
2294786,821306.33,70
2294932,821368.663,543
2295009,821402.23,1473
2295050,821416.582,51
2295122,821444.517,160
2295148,821454.869,34
2295347,821531.699,558
2295433,821564.849,1044
2296101,821800.154,344
2296205,821843.672,694
2296236,821852.184,690
2296406,821909.91,610
2296836,822067.84,19
2296928,822099.712,222
2297058,822137.07,2141
2297136,822163.213,437
2297311,822222.491,831
2297820,822399.269,449
2297884,822424.148,294
2297923,822436.74,843
2298010,822469.332,173
2298215,822543.073,1112
2298261,822556.673,622
2298421,822623.391,43
2298541,822664.024,114
2299211,822907.285,45
2299255,822925.172,105
2299680,823071.007,330
2299761,823102.287,243
2299781,823109.934,561
2299800,823117.823,161
2299845,823132.334,388
2299953,823169.052,274
2300075,823213.932,488
2300323,823298.377,278
2300650,823421.381,43
2300842,823486.083,627
2301074,823572.112,886
2301469,823723.691,1084
2301489,823729.547,1032
2301703,823803.273,1200
2302084,823946.116,56
2302591,824122.239,85
2302647,824143.166,438
2302771,824194.861,143
2303229,824361.239,851
2303347,824396.429,87
2303499,824455.444,278
2303915,824590.289,1398
2304325,824725.676,48
2305113,825008.436,234
2305171,825031.267,681
2305523,825153.471,67
2305555,825168.143,115
2305592,825184.559,179
2305711,825229.997,92
2305837,825271.772,394
2305882,825287.403,634
2305902,825293.499,491
2306087,825354.698,552
2306171,825383.945,1186
2306282,825421.991,303
2306801,825610.674,221
2306919,825652.689,483
2307308,825791.325,164
2307381,825820.011,183
2307422,825831.483,1382
2307570,825872.122,390
2307691,825919.416,356
2307897,825984.6,135
2308439,826181.905,378
2308625,826246.735,344
2308700,826276.846,160
2309096,826429.577,19
2309529,826583.157,438
2309587,826605.396,54
2309784,826671.826,222
2309969,826734.737,73
2309974,826736.816,927
2310108,826787.119,558
2310304,826866.685,26
2310424,826920.027,572
2310436,826924.363,76
2310504,826954.346,3978
2310541,826970.617,1344
2310797,827068.503,332
2311280,827227.571,362
2311380,827266.113,666
2311560,827328.816,2776
2311742,827393.485,828
2312035,827508.698,504
2312626,827728.116,423
2312699,827755.539,343
2312783,827782.675,515
2312806,827791.282,50
2313220,827939.565,363
2313401,827999.244,352
2313645,828088.218,1017
2313699,828107.704,188
2313865,828166.984,266
2314012,828224.197,18
2314079,828246.021,870
2314155,828273.333,220
2314224,828301.236,96
2314377,828357.282,22
2314494,828397.681,55
2314690,828460.303,91
2314724,828471.439,262
2314773,828487.47,352
2314786,828492.126,216
2314795,828496.574,936
2315039,828571.516,103
2315108,828598.571,1732
2315178,828623.354,1844
2315233,828646.09,432
2315725,828826.292,8
2316111,828968.56,235
2316220,829009.919,594
2316303,829039.87,321
2316401,829068.269,812
2316437,829079.837,896
2316449,829083.757,2762
2316509,829104.317,103
2316675,829162.123,26
2316936,829260.537,82
2316937,829260.548,1173
2316971,829270.664,1405
2317174,829343.782,37
2317235,829363.798,529
2317401,829419.844,748
2317451,829437.924,9
2317714,829535.809,85
2317795,829562.395,39
2318919,829963.141,946
2319025,830001.62,2621
2319115,830031.075,297
2319254,830082.082,503
2319484,830163.711,164
2319867,830306.875,1108
2320007,830358.634,230
2320425,830504.934,173
2320910,830677.201,98
2320953,830696.017,420
2321021,830723.76,1198
2321179,830787.838,345
2321203,830798.526,37
2321347,830849.293,94
2321357,830853.74,365
2321377,830859.916,355
2321480,830901.579,128
2321632,830946.714,221
2321710,830977.065,764
2321732,830982.889,285
2321993,831076.358,288
2321997,831077.158,1271
2322023,831088.645,3104
2322430,831241.33,314
2322745,831356.99,220
2323191,831516.586,122
2323441,831604.664,216
2323715,831716.997,257
2323895,831779.715,53
2323939,831795.091,258
2323967,831807.683,2527
2324118,831862.721,801
2324295,831929.103,1353
2324300,831931.455,10
2324332,831941.375,1254
2324338,831943.066,2345
2324472,831983.998,44
2324665,832055.003,667
2324670,832056.747,487
2325034,832179.736,865
2325187,832231.943,1027
2325771,832438.529,37
2326280,832624.316,839
2326301,832631.096,335
2326490,832697.147,871
2326516,832705.339,809
2326564,832722.057,827
2326669,832759.225,975
2326687,832764.536,706
2326913,832847.095,47
2327098,832913.236,909
2327252,832974.61,337
2327302,832988.242,328
2327450,833031.985,166
2327478,833039.249,108
2327538,833055.217,280
2327583,833069.552,1355
2327647,833093.76,57
2327747,833127.278,34
2327815,833150.718,884
2327829,833156.222,279
2327946,833190.093,487
2328184,833266.955,21
2328376,833334.041,514
2328425,833349.657,282
2328450,833362.409,170
2328488,833373.88,656
2328955,833551.29,37
2329410,833706.832,526
2329558,833755.71,232
2330071,833935.945,106
2330121,833953.272,924
2330185,833973.257,32
2330293,834010.039,39
2330320,834017.278,4038
2330349,834027.43,41
2330450,834062.588,84
2330492,834076.341,371
2330658,834135.012,96
2330685,834143.028,741
2330766,834176.05,131
2330886,834223.842,517
2331111,834304.928,903
2331364,834397.981,178
2331498,834452.028,1109
2331839,834569.48,1457
2331855,834575.96,191
2332090,834654.854,285
2332154,834678.723,405
2332222,834699.989,809
2332336,834748.323,212
2332387,834765.683,205
2332478,834794.787,127
2332583,834827.794,112
2333019,834987.262,113
2333152,835036.364,751
2333167,835042.396,32
2333168,835042.54,114
2333234,835062.476,324
2333255,835069.675,244
2333541,835171.048,1104
2333568,835180.681,829
2333657,835211.224,299
2333679,835220.072,455
2333705,835227.143,563
2334068,835350.532,392
2334269,835423.698,254
2334482,835506.752,227
2334675,835574.702,81
2334823,835630.893,337
2334852,835639.036,3275
2334992,835679.259,1838
2335254,835778.136,634
2335340,835807.959,48
2335587,835885.254,2735
2335595,835888.261,827
2335891,835997.475,1529
2336119,836073.297,211
2336154,836084.929,31
2336231,836111.872,48
2336341,836144.271,577
2336611,836233.501,684
2336722,836269.964,821
2336726,836273.035,266
2336870,836323.162,818
2336959,836355.354,68
2337341,836488.31,726
2337350,836491.286,312
2337502,836544.532,296
2337681,836605.395,401
2337917,836691.84,51
2337947,836701.6,109
2337973,836711.697,240
2337985,836715.216,118
2338312,836835.821,445
2338479,836896.604,387
2338605,836944.426,308
2338944,837070.855,230
2338957,837074.215,71
2338999,837089.303,2196
2339313,837192.596,1124
2339476,837256.675,10
2339546,837285.793,40
2339916,837425.326,1750
2340054,837476.684,211
2340127,837503.403,818
2340202,837534.17,53
2340321,837577.033,1728
2340340,837583.097,571
2340751,837724.07,17
2340854,837755.221,2943
2340894,837769.589,251
2341007,837812.308,996
2341090,837836.915,1260
2341343,837937.873,82
2341692,838056.861,269
2341881,838132.732,1363
2342089,838215.785,372
2342218,838267.16,820
2342257,838280.039,549
2342429,838338.742,206
2342460,838350.229,1616
2342482,838355.654,397
2342694,838434.723,444
2342713,838438.211,284
2342819,838471.907,888
2342996,838536.065,229
2343110,838573.552,523
2343188,838603.103,3739
2343427,838689.053,1792
2343483,838709.164,59
2343501,838715.308,535
2343552,838736.492,268
2343664,838781.898,358
2343765,838821.69,604
2344500,839079.683,1274
2344566,839103.315,511
2344631,839125.842,23
2344801,839193.456,946
2344843,839209.855,60
2344906,839228.015,865
2345256,839351.095,47
2345280,839356.796,352
2345313,839368.619,106
2345336,839376.3,507
2345610,839474.025,2677
2345899,839571.526,691
2346052,839622.805,1283
2346229,839692.243,206
2346797,839888.862,1458
2346880,839916.318,682
2347005,839964.172,34
2347110,840000.347,280
2347127,840004.828,317
2347146,840010.091,167
2347784,840233.654,2005
2347993,840299.539,303
2348412,840452.064,1028
2348479,840477.263,149
2348604,840523.342,35
2348634,840532.286,18
2348648,840536.142,143
2348771,840581.868,187
2348814,840595.868,1087
2349054,840685.226,385
2349190,840731.32,8
2349260,840761.127,97
2349469,840840.998,1377
2349480,840844.918,424
2349579,840882.372,9
2349771,840959.923,468
2349968,841040.401,557
2350215,841132.783,69
2350302,841167.854,81
2350327,841174.702,21
2350967,841403.671,868
2351064,841439.671,556
2351238,841506.181,117
2351905,841754.526,551
2351952,841772.494,23
2352262,841892.907,265
2352343,841922.058,538
2352366,841928.666,45
2352462,841966.249,299
2352490,841978.68,227
2352586,842016.04,483
2352735,842064.407,1338
2353320,842271.057,16
2353350,842284.32,279
2353495,842332.094,1195
2353584,842357.036,960
2353750,842416.072,1531
2353927,842477.604,349
2354565,842706.15,141
2354604,842718.245,301
2354725,842766.754,390
2354909,842829.502,124
2354948,842845.517,1255
2355053,842881.867,580
2355204,842938.375,153
2355557,843073.903,995
2355598,843086.942,469
2355970,843226.118,376
2356136,843290.706,320
2356137,843291.985,549
2356147,843293.777,209
2356184,843305.969,246
2356210,843317.76,1072
2356513,843421.562,696
2356788,843525.38,346
2356968,843589.025,545
2357043,843613.87,382
2357257,843695.178,1078
2357580,843807.155,2079
2357652,843831.634,234
2357944,843933.74,1398
2358018,843958.971,135
2358028,843964.858,1110
2358089,843985.657,216
2358216,844026.711,275
2358354,844077.364,1718
2358377,844084.836,1262
2358470,844114.609,34
2358639,844181.214,965
2358694,844202.573,1977
2358735,844214.028,964
2358796,844234.251,452
2358924,844279.368,720
2358978,844300.679,893
2359018,844310.471,104
2359089,844335.509,465
2359106,844340.197,1820
2359188,844373.427,23
2359460,844482.093,790
2359499,844496.189,453
2359594,844531.034,52
2359713,844569.497,306
2359762,844586.295,15
2359852,844618.213,201
2359913,844640.165,351
2359978,844664.275,984
2360176,844740.095,525
2360807,844959.108,20
2360886,844984.45,1146
2360893,844986.882,838
2360941,845003.905,161
2361289,845131.21,287
2361459,845192.407,1144
2361791,845325.52,86
2361929,845377.278,19
2362415,845548.644,187
2362587,845620.144,89
2362624,845634.768,345
2362729,845672.925,210
2362971,845762.25,290
2363118,845809.431,226
2363264,845862.02,78
2363591,845984.094,16
2363739,846041.292,99
2363901,846100.633,3775
2363940,846116.488,85
2364025,846141.51,3866
2364122,846175.349,72
2364560,846323.593,145
2364562,846324.269,2210
2364885,846441.24,49
2365706,846744.825,1273
2365987,846850.931,1374
2366024,846864.995,856
2366201,846927.12,1199
2366299,846963.359,1767
2366382,846995.997,142
2366554,847059.098,29
2366580,847067.273,655
2366644,847089.481,322
2366651,847090.873,496
2367040,847234.29,183
2367088,847251.761,978
2367115,847262.288,75
2367167,847278.224,130
2367487,847390.635,690
2367674,847457.831,173
2367854,847528.98,601
2367954,847566.463,1735
2368047,847600.609,161
2368207,847661.502,214
2368300,847692.989,16
2368400,847732.539,15
2368437,847746.731,32
2368575,847791.88,298
2368636,847816.791,1638
2368730,847852.901,1222
2368831,847885.924,628
2368945,847920.914,47
2369128,847977.871,541
2369263,848025.71,1403
2369779,848224.372,259
2369873,848261.7,98
2369976,848302.865,288
2370244,848390.414,45
2370342,848428.54,22
2370772,848586.933,94
2370785,848593.077,512
2370787,848593.349,48
2370832,848610.148,269
2370972,848664.322,574
2371114,848714.832,109
2371275,848765.997,526
2371304,848778.653,581
2372012,849038.418,24
2372136,849085.744,135
2372194,849104.527,234
2372607,849263.64,222
2372952,849386.307,555
2373022,849407.939,20
2373265,849494.607,71
2373282,849500.942,365
2373395,849547.517,1750
2373486,849581.051,631
2373718,849653.704,115
2373746,849665.944,425
2373820,849691.622,1138
2373827,849695.399,263
2373944,849733.525,468
2373970,849740.724,798
2374310,849858.832,269
2374321,849860.832,220
2374685,849998.586,527
2374746,850018.713,947
2375137,850162.243,73
2375337,850236.097,34
2375527,850309.246,824
2375594,850333.229,23
2375748,850387.419,479
2375827,850415.893,266
2375961,850458.643,167
2376193,850547.397,123
2376224,850556.628,119
2376225,850556.916,137
2376544,850670.72,835
2376674,850717.822,460
2377102,850862.616,73
2377668,851052.096,52
2377676,851053.569,1210
2377800,851097.311,64
2377816,851102.127,1906
2377865,851122.622,1202
2377889,851131.934,3819
2378074,851195.452,1183
2378520,851360.213,1332
2378562,851374.996,340
2378699,851422.275,2006
2378865,851481.456,528
2378983,851530.91,938
2379257,851622.027,865
2379401,851668.281,201
2379555,851726.008,372
2379673,851768.485,327
2379882,851850.946,247
2380127,851931.216,35
2380189,851951.679,146
2380273,851982.078,14
2380527,852078.842,10
2380588,852107.833,225
2380604,852112.889,66
2380625,852121.592,473
2380898,852215.317,428
2380936,852227.765,622
2381490,852423.998,194
2381502,852426.765,43
2381623,852463.772,157
2381651,852473.948,297
2381669,852479.98,319
2381873,852556.489,38
2382007,852602.776,1544
2382178,852665.189,440
2382480,852771.489,1088
2382608,852813.583,1042
2382660,852828.927,956
2382674,852834.239,45
2382755,852864.958,144
2382851,852896.429,216
2383038,852967.114,121
2383042,852968.666,604
2383077,852979.513,357
2383344,853082.79,260
2383403,853102.608,152
2383436,853117.029,477
2383506,853135.7,532
2383600,853168.179,622
2383607,853170.387,17
2383785,853234.112,292
2383927,853291.567,307
2384018,853321.534,1139
2384438,853474.36,227
2384660,853558.437,304
2384760,853590.66,1409
2384924,853646.354,49
2385562,853870.41,614
2385632,853897.962,283
2385961,854015.718,26
2386057,854060.948,1034
2386076,854070.691,318
2386354,854166.688,185
2386406,854184.752,87
2386408,854186.176,286
2386441,854196.976,469
2386518,854225.134,84
2386789,854331.002,101
2387098,854435.879,88
2387133,854449.815,1138
2387286,854501.989,136
2387380,854537.059,657
2387444,854557.331,530
2387488,854577.25,210
2387505,854583.074,1488
2387780,854677.327,1664
2387834,854694.878,298
2387873,854707.07,205
2387981,854747.549,1048
2388125,854797.77,360
2388601,854974.389,117
2388652,854992.708,3812
2388783,855042.658,325
2388812,855052.802,331
2388957,855116.993,175
2389009,855132.864,17
2389094,855161.343,98
2389131,855174.654,1192
2389244,855214.126,578
2389428,855277.851,345
2389713,855386.296,195
2389817,855430.913,308
2390033,855503.956,509
2390520,855680.222,668
2390656,855733.212,1072
2390965,855828.713,353
2391250,855933.589,46
2391800,856149.743,186
2391853,856167.679,372
2391933,856195.245,80
2392261,856315.097,71
2392552,856419.318,609
2392677,856474.564,165
2392884,856550.865,652
2393092,856622.384,300
2393102,856627.279,308
2393213,856671.246,2382
2393406,856737.884,284
2393425,856743.356,51
2393538,856780.41,293
2393826,856881.447,555
2393939,856924.39,15
2394208,857025.826,1010
2394248,857038.018,65
2394392,857091.184,631
2394495,857127.44,385
2394627,857171.79,146
2394674,857188.461,177
2394965,857295.242,1089
2395038,857325.866,511
2395041,857327.513,198
2395088,857348.329,701
2395146,857368.008,563
2395162,857375.176,234
2395181,857380.808,377
2395499,857501.572,455
2395511,857505.268,663
2395634,857549.89,586
2395711,857574.993,28
2395718,857577.329,1278
2395729,857581.458,1055
2395804,857610.113,392
2395962,857681.134,820
2396101,857727.501,991
2396133,857740.013,1549
2396158,857747.421,397
2396579,857902.12,446
2396650,857925.959,82
2396733,857949.91,379
2396738,857951.846,487
2396751,857955.574,391
2396927,858015.796,113
2396993,858035.028,646
2397049,858055.475,36
2397538,858232.03,517
2397564,858243.389,297
2397578,858247.357,637
2397607,858257.773,721
2397631,858267.821,114
2397726,858306.651,119
2398001,858406.072,361
2398063,858427.56,99
2398117,858443.671,184
2398165,858460.103,3876
2398664,858649.425,1185
2398797,858699.136,99
2398984,858758.11,117
2399058,858789.725,360
2399104,858809.228,775
2399448,858938.361,79
2399660,859012.614,351
2399868,859091.508,167
2399914,859106.355,1158
2400048,859158.402,36
2400168,859205.248,211
2400203,859216.815,746
2400722,859396.731,360
2400943,859479.736,691
2401245,859596.597,3870
2401332,859630.575,1428
2401409,859664.942,864
2401508,859699.618,23
2401540,859711.121,583
2401547,859712.221,1253
2401874,859823.294,627
2401904,859835.23,96
2401924,859841.469,801
2402237,859954.97,111
2402238,859955.498,824
2402273,859968.57,690
2402341,859994.233,157
2402356,859998.345,50
2402360,859999.353,245
2402385,860013.56,497
2402443,860032.056,198
2402485,860050.535,238
2403120,860282.529,584
2403206,860315.392,219
2403343,860361.758,2310
2403513,860420.86,552
2404052,860630.214,124
2404097,860647.718,311
2404533,860801.73,1484
2404786,860890.478,2770
2405214,861037.866,669
2405306,861068.858,239
2405312,861069.561,638
2405317,861071.481,842
2405398,861100.745,964
2405549,861150.471,89
2405589,861165.287,1284
2405864,861265.844,365
2406044,861323.49,29
2406139,861353.362,361
2406296,861410.688,2199
2406540,861495.63,480
2406660,861537.981,26
2406665,861538.748,114
2406766,861573.644,833
2407040,861667.272,315
2407507,861832.516,300
2407531,861840.388,95
2407662,861885.282,138
2407815,861939.04,165
2407839,861950.672,661
2408232,862086.988,765
2408311,862120.779,48
2408779,862283.159,576
2408893,862329.83,87
2408903,862333.158,63
2409157,862422.211,696
2409174,862428.082,114
2409266,862459.586,110
2409492,862543.263,792
2409520,862548.352,451
2409618,862585.774,36
2409826,862662.412,448
2409980,862714.587,173
2410025,862729.115,648
2410525,862906.885,103
2410624,862942.804,1190
2410769,862993.763,790
2411574,863281.318,310
2411591,863286.57,1345
2411607,863291.53,257
2411753,863346.057,614
2412052,863458.998,1156
2412320,863544.467,1152
2412337,863550.467,263
2412375,863559.954,3102
2412377,863561.234,1122
2412437,863584.738,296
2412439,863585.267,759
2412460,863594.258,588
2412632,863655.44,19
2412662,863668.096,19
2412808,863719.854,941
2412960,863778.557,721
2413375,863926.537,657
2413647,864029.51,780
2413695,864047.893,234
2413858,864107.94,18
2413882,864115.603,235
2413928,864135.715,43
2414257,864254.095,124
2414477,864330.958,259
2414562,864361.309,47
2414913,864482.969,173
2415151,864571.256,940
2415600,864728.882,775
2415681,864759.554,610
2415734,864774.865,52
2416063,864884.591,501
2416152,864912.526,477
2416242,864941.805,246
2416292,864960.828,739
2416562,865062.426,442
2416576,865065.449,42
2416626,865086.889,45
2416630,865087.433,168
2416641,865090.553,1398
2417197,865286.74,1486
2417260,865308.979,246
2417416,865366.193,779
2417497,865394.784,900
2417616,865442.575,154
2417886,865532.892,53
2418097,865611.227,264
2418253,865658.425,676
2418473,865736.743,421
2418735,865830.709,1482
2418874,865877.06,995
2418911,865890.003,581
2419154,865990.336,1832
2419296,866030.799,202
2419378,866067.246,526
2419498,866109.389,485
2419519,866115.325,132
2419606,866144.156,196
2419975,866272.297,256
2420011,866285.544,436
2420214,866347.91,316
2420372,866404.581,23
2420490,866454.196,308
2420548,866479.555,298
2420571,866487.203,879
2420605,866497.65,881
2420744,866548.369,763
2420747,866549.585,93
2420945,866616.607,36
2420976,866631.391,105
2421064,866658.462,5
2421089,866666.654,566
2421121,866680.253,612
2421267,866725.164,63
2421384,866771.307,243
2421562,866829.657,476
2421718,866886.135,873
2422108,867031.812,345
2422288,867105.042,680
2422460,867171.136,329
2422512,867194.0,903
2422714,867261.485,99
2422876,867317.02,495
2423023,867363.995,79
2423059,867375.067,4079
2423090,867390.33,1566
2423245,867440.185,70
2423328,867467.672,789
2423351,867479.576,300
2423378,867488.04,89
2423431,867509.783,1213
2423559,867555.094,3766
2423712,867613.973,116
2423966,867717.794,738
2424026,867738.865,463
2424150,867790.016,43
2424181,867799.984,749
2424194,867804.927,57
2424278,867831.071,489
2424402,867876.429,2174
2424465,867898.013,76
2424486,867903.66,277
2424762,867997.611,1391
2424998,868070.297,403
2425173,868130.439,398
2425208,868140.967,35
2425281,868162.342,736
2425455,868227.38,581
2425483,868235.812,1465
2425540,868259.524,694
2425652,868303.346,1287
2425658,868305.138,116
2425855,868374.4,690
2425907,868393.679,2235
2425930,868402.047,281
2426114,868468.51,74
2426223,868506.637,462
2426489,868609.002,10
2426552,868630.698,391
2426631,868662.009,2980
2426766,868713.703,1618
2426782,868720.167,298
2427067,868823.829,10
2427183,868863.14,551
2427217,868874.755,25
2427428,868952.641,10
2427497,868984.704,300
2427753,869078.733,670
2427812,869101.069,105
2428058,869180.939,2342
2428103,869198.746,287
2428150,869214.458,697
2428391,869297.768,2465
2428616,869375.141,157
2428656,869390.566,248
2428759,869426.629,98
2428763,869427.989,59
2428833,869454.932,53
2428937,869489.458,24
2428999,869515.938,24
2429122,869558.305,196
2429144,869568.225,180
2429224,869598.576,452
2429266,869614.416,281
2429303,869626.111,1451
2429550,869716.492,1694
2429574,869722.461,105
2429575,869722.621,793
2429776,869781.531,155
2429802,869790.347,10
2429882,869816.138,520
2430075,869890.185,341
2430086,869893.784,674
2430236,869942.743,99
2430537,870060.724,29
2430753,870136.082,395
2430778,870142.322,23
2430848,870169.857,242
2430858,870173.665,34
2431075,870248.927,290
2431150,870278.51,288
2431205,870295.325,1860
2431250,870312.989,294
2431382,870357.66,38
2431518,870418.347,404
2431591,870444.506,2350
2431642,870464.505,177
2431705,870489.672,107
2432220,870693.667,162
2432459,870766.369,1557
2432632,870823.12,539
2432850,870895.838,536
2432919,870918.91,84
2433402,871106.648,790
2433823,871257.14,1899
2433858,871263.988,56
2434298,871413.44,811
2434322,871420.417,89
2434486,871476.863,1600
2434793,871598.156,169
2435276,871769.223,35
2435277,871769.815,216
2435514,871854.213,1474
2435544,871864.629,1784
2435685,871916.308,274
2435727,871927.027,889
2435748,871938.003,200
2435802,871958.242,599
2435807,871959.858,227
2435868,871981.762,8
2435922,872004.817,2350
2435930,872007.809,40
2435974,872022.529,1405
2436442,872184.748,263
2436544,872230.028,417
2436558,872236.939,1305
2436689,872283.306,382
2436720,872295.721,568
2436893,872364.072,309
2436969,872393.048,76
2437112,872437.702,875
2437120,872441.574,250
2437542,872591.186,92
2437995,872755.614,207
2438043,872770.35,79
2438104,872786.733,286
2438220,872831.084,37
2438232,872834.396,293
2438375,872886.954,798
2438593,872967.833,169
2438923,873095.781,988
2439224,873205.522,1875
2439409,873279.248,803
