N_event,t_trig,tP1
1647001,588012.702,187
1647016,588017.407,47
1647057,588029.87,491
1647470,588173.24,387
1647579,588215.574,45
1647639,588240.181,333
1647995,588367.92,13
1648076,588400.24,52
1648086,588403.231,210
1648319,588487.516,1235
1648639,588605.463,218
1648946,588720.403,436
1649149,588801.84,399
1649302,588858.605,327
1649335,588871.309,17
1649626,588974.553,38
1649778,589032.214,318
1649791,589036.31,586
1650014,589111.62,164
1650032,589118.356,2486
1650086,589141.603,6
1650196,589177.666,190
1650316,589220.496,405
1650371,589240.975,653
1650502,589294.621,1422
1650628,589344.683,1030
1650726,589380.009,43
1650854,589430.423,2150
1650866,589433.208,394
1650953,589462.614,11
1651071,589503.061,562
1651079,589505.716,1799
1651854,589778.09,2414
1651971,589823.689,168
1652137,589890.327,521
1652159,589896.902,5
1652172,589902.262,106
1652205,589913.782,200
1652217,589920.533,1642
1652484,590010.77,727
1652575,590042.993,8
1652609,590056.096,2669
1652714,590095.359,617
1652852,590145.789,1311
1653196,590259.785,54
1653863,590492.913,203
1654247,590641.691,558
1654366,590694.618,271
1654420,590711.672,484
1654470,590728.328,555
1654532,590747.768,210
1654600,590772.487,328
1654849,590854.404,291
1654909,590874.643,384
1655134,590949.872,546
1655659,591124.282,834
1655668,591127.562,180
1655907,591215.367,310
1655964,591236.47,2017
1656056,591266.213,1274
1656549,591437.071,457
1656810,591533.468,7
1656876,591554.603,1056
1656899,591562.667,197
1656961,591583.85,36
1657087,591627.449,45
1657186,591660.327,564
1657225,591676.295,71
1657267,591689.974,197
1657412,591738.677,41
1657433,591746.293,2068
1657706,591845.137,315
1657999,591939.117,388
1658334,592068.025,119
1658540,592145.303,633
1658615,592166.15,17
1658680,592189.957,70
1658750,592218.308,500
1658796,592239.588,35
1659237,592401.166,93
1659336,592433.165,483
1659399,592453.548,3514
1659484,592484.939,776
1659509,592492.091,5
1659656,592549.385,996
1659958,592665.046,380
1659987,592675.765,411
1660397,592826.512,866
1660482,592856.943,28
1660489,592859.502,691
1660544,592878.222,543
1660552,592880.719,945
1661133,593088.088,504
1661283,593140.565,493
1661485,593213.427,3088
1661586,593246.21,24
1662097,593436.22,1111
1662330,593523.897,63
1662380,593540.584,245
1662736,593662.629,64
1662785,593681.219,1084
1662845,593701.283,2719
1663233,593836.511,302
1663403,593898.54,909
1663630,593983.002,1822
1663644,593988.553,608
1663834,594059.96,53
1663886,594081.095,182
1663900,594086.326,491
1664118,594157.54,227
1665045,594476.874,804
1665119,594506.234,351
1665342,594577.575,2000
1665353,594582.151,768
1665366,594585.718,544
1665654,594684.74,176
1665790,594744.865,124
1665951,594802.256,4082
1665986,594813.104,565
1666464,594993.178,998
1666496,595002.298,1580
1666772,595095.159,3604
1666829,595118.47,226
1666950,595163.044,108
1667095,595213.811,732
1667214,595260.817,154
1667270,595282.208,84
1667295,595289.985,978
1667724,595432.428,376
1667924,595501.274,1482
1668394,595674.789,1311
1668844,595835.359,1614
1669344,596017.162,640
1669397,596041.657,586
1669545,596099.047,9
1669580,596110.904,36
1669956,596254.514,161
1670082,596301.713,1020
1670688,596528.571,631
1670879,596596.473,720
1671002,596643.703,204
1671186,596706.757,50
1671452,596800.418,1112
1671507,596821.202,782
1672067,597033.644,284
1672097,597043.227,803
1672319,597119.737,682
1672362,597131.865,1188
1672398,597146.824,415
1672404,597148.665,268
1672405,597148.696,380
1672458,597171.655,1790
1672543,597204.071,1361
1672556,597208.694,19
1672736,597271.045,862
1672925,597339.17,1836
1673285,597463.391,1049
1673298,597467.839,1051
1673646,597591.674,200
1673947,597704.263,1036
1674165,597791.989,1752
1674454,597907.97,693
1674604,597957.248,805
1674833,598045.693,556
1675151,598156.906,254
1675394,598243.704,218
1675462,598262.071,78
1675515,598278.999,5
1675694,598345.621,507
1675730,598363.38,82
1675736,598365.525,470
1675850,598411.859,88
1676406,598618.925,12
1676474,598641.068,17
1676536,598663.307,903
1676952,598818.454,876
1677104,598871.749,3011
1677433,598988.946,91
1677668,599085.296,1698
1677823,599143.837,2109
1677882,599158.909,12
1678164,599254.123,650
1678207,599271.066,556
1678244,599284.202,71
1678433,599351.128,163
1678584,599403.03,1808
1678639,599429.765,375
1679227,599637.536,206
1679234,599640.928,146
1679448,599728.173,1589
1679513,599749.628,229
1679962,599922.792,651
1680313,600038.02,899
1680892,600248.958,158
1680978,600281.837,609
1681202,600369.867,672
1681409,600447.417,130
1681479,600471.881,188
1681523,600484.696,243
1681713,600547.862,1567
1681904,600623.039,1067
1681970,600646.564,29
1682035,600669.475,119
1682041,600671.219,754
1682271,600758.24,0
1682487,600822.222,29
1682599,600859.949,3209
1682912,600969.77,198
1683238,601088.615,375
1683432,601163.941,435
1683547,601207.844,1640
1683822,601300.801,253
1683843,601307.345,399
1683893,601324.992,48
1683955,601350.64,225
1684293,601469.692,3
1684349,601489.58,825
1684530,601565.578,1411
1684616,601590.346,790
1685054,601747.589,897
1685124,601772.5,62
1685468,601902.977,39
1685840,602028.125,233
1686125,602129.658,1775
1686160,602141.786,47
1686273,602178.473,196
1686278,602180.361,203
1686372,602210.857,215
1686652,602321.541,956
1687150,602496.64,1844
1687460,602603.405,3960
1688421,602931.028,626
1688423,602932.277,625
1688699,603031.889,1037
1688829,603074.8,141
1688884,603100.24,83
1689148,603201.325,2493
1689163,603206.797,2982
1689330,603262.955,63
1689908,603465.782,1982
1689910,603465.878,3480
1690051,603515.173,2056
1690091,603528.436,124
1690357,603621.346,10
1690438,603650.769,140
1690604,603707.472,886
1690625,603713.375,45
1690641,603717.887,583
1690725,603744.991,1069
1690759,603760.157,24
1690787,603771.806,12
1690841,603791.838,998
1690852,603798.076,470
1691464,604010.179,25
1691504,604025.639,724
1691509,604026.295,3454
1691775,604119.06,165
1691969,604183.827,12
1691970,604184.035,33
1692299,604302.368,121
1692560,604388.077,13
1692625,604416.493,244
1692831,604490.266,295
1692862,604505.578,26
1693258,604649.158,309
1693335,604677.382,2373
1693500,604741.076,436
1693506,604742.596,183
1693908,604882.336,6
1693939,604892.864,3075
1694108,604952.142,122
1694121,604957.166,41
1694145,604963.966,841
1694221,604989.31,165
1694468,605078.218,2442
1694701,605160.777,79
1695005,605269.878,767
1695038,605281.814,3
1695067,605291.637,88
1695153,605321.781,279
1695357,605392.131,1595
1695456,605429.585,246
1695722,605519.04,401
1696015,605613.454,727
1696135,605658.124,16
1696246,605701.195,161
1696514,605791.336,11
1696571,605814.424,1109
1696780,605885.111,1779
1697735,606254.972,48
1697843,606292.555,598
1697976,606337.482,274
1698111,606384.521,763
1698219,606419.16,44
1698220,606419.208,233
1698332,606457.831,1883
1698661,606577.235,468
1698885,606656.37,44
1698951,606685.233,2718
1699088,606730.832,388
1699206,606776.591,1691
1699551,606892.092,50
1699641,606923.675,111
1699677,606936.715,621
1699966,607049.159,1272
1700210,607135.366,721
1700239,607143.493,3128
1700351,607177.62,1117
1700442,607208.643,289
1700547,607246.083,1130
1700552,607247.779,565
1700567,607253.33,1231
1700975,607395.567,17
1701081,607430.478,353
1701481,607569.642,386
1701488,607572.106,554
1701576,607602.585,315
1701671,607634.392,10
1701745,607662.376,73
1701889,607713.207,905
1702202,607820.085,100
1702247,607836.435,47
1702708,608016.367,26
1703246,608222.041,733
1703336,608250.809,69
1703467,608301.592,826
1703987,608485.923,660
1704146,608536.946,195
1704255,608574.721,889
1704483,608661.353,448
1704763,608763.468,1972
1704804,608779.179,323
1704922,608821.322,79
1705092,608880.425,237
1705247,608938.199,521
1705405,608990.742,645
1705529,609033.925,546
1706167,609272.463,274
1706407,609363.356,601
1706880,609544.488,106
1706883,609545.639,5
1706904,609557.207,932
1706925,609562.184,121
1706934,609565.847,1169
1706985,609583.446,151
1707299,609702.243,110
1707599,609812.689,626
1708106,610005.036,5
1708378,610110.633,901
1708532,610168.215,18
1708939,610315.491,219
1709251,610426.785,117
1709344,610457.185,1158
1709639,610553.966,89
1709841,610628.124,7
1709858,610631.98,67
1710041,610690.203,271
1710176,610731.529,1067
1710249,610758.089,371
1711176,611089.408,3807
1711197,611099.201,404
1711388,611174.19,244
1711564,611238.716,66
1712132,611439.383,189
1712330,611521.19,350
1712519,611580.484,185
1712603,611610.755,39
1712607,611611.843,162
1712730,611652.483,312
1712836,611690.081,53
1713003,611751.056,39
1713026,611763.391,184
1713113,611791.935,172
1713162,611805.519,209
1713474,611921.596,361
1713542,611948.506,107
1713614,611973.21,1321
1713768,612026.728,38
1713927,612077.623,701
1714176,612156.182,368
1714374,612236.435,618
1714518,612287.539,48
1714935,612442.399,140
1714985,612465.07,1535
1715032,612480.894,359
1715125,612517.245,25
1715160,612533.196,123
1715282,612585.163,128
1715299,612593.163,1124
1715308,612594.491,139
1715619,612693.032,1200
1715661,612706.024,848
1715686,612713.767,3
1715931,612800.438,151
1716083,612854.404,1746
1716114,612864.355,39
1716156,612880.148,2367
1716221,612900.899,91
1716284,612920.226,135
1716313,612932.033,739
1717609,613392.56,119
1717870,613479.664,330
1718139,613570.154,705
1718596,613723.713,68
1718902,613829.276,107
1718936,613843.387,700
1718946,613845.915,34
1718968,613854.09,325
1719094,613895.928,78
1719437,614028.416,295
1719462,614036.976,457
1720002,614234.34,5
1720521,614418.187,1257
1720622,614456.535,549
1720788,614514.245,332
1720826,614528.228,27
1720922,614567.314,391
1720986,614587.936,1780
1721028,614603.28,188
1721163,614653.821,1223
1721255,614686.668,26
1721523,614782.454,370
1721659,614832.179,164
1721698,614843.907,870
1721736,614857.074,300
1722488,615143.315,2495
1722555,615164.29,191
1722645,615195.521,208
1722774,615247.021,33
1722790,615252.925,72
1722984,615320.218,113
1723102,615356.887,14
1723122,615368.328,3388
1723200,615398.997,412
1723203,615401.238,17
1723353,615450.867,36
1723478,615494.737,154
1723488,615497.633,676
1723642,615553.885,559
1723695,615573.709,609
1723803,615619.514,1098
1723973,615683.239,576
1724003,615692.806,574
1724059,615714.71,684
1724199,615773.698,656
1724463,615861.502,86
1724642,615925.706,101
1724882,616013.383,1149
1725251,616137.584,3400
1725385,616184.286,322
1725487,616219.34,159
1726565,616598.154,735
1726697,616647.607,164
1727105,616783.089,1748
1727277,616848.254,104
1727468,616913.387,759
1727622,616971.561,12
1727963,617091.667,657
1728023,617112.674,10
1728161,617160.784,501
1728332,617223.788,417
1728340,617226.605,756
1728787,617393.285,2
1728799,617397.989,3018
1728869,617423.3,181
1728959,617461.443,1703
1729064,617493.936,655
1729358,617604.251,414
1729396,617618.779,383
1729429,617630.042,1534
1729481,617647.785,81
1729529,617666.457,795
1729573,617682.519,471
1729639,617709.67,105
1729736,617744.293,94
1729778,617760.404,678
1729799,617766.288,460
1729844,617780.644,992
1730148,617902.526,545
1730190,617921.469,19
1730666,618089.526,114
1730722,618109.942,626
1730773,618129.203,628
1730941,618194.433,92
1730978,618209.424,7
1731439,618386.441,600
1731482,618400.456,209
1731493,618403.799,25
1731546,618423.175,1207
1731554,618424.407,61
1731557,618424.695,592
1731770,618502.851,55
1731820,618521.139,62
1731856,618535.874,1882
1731988,618584.992,158
1732018,618596.304,45
1732102,618626.159,412
1732608,618801.671,70
1732677,618827.606,400
1732809,618884.756,841
1732840,618894.051,13
1732916,618918.803,14
1732954,618935.361,52
1733006,618955.504,205
1733183,619020.942,78
1733632,619171.241,1180
1733654,619179.927,395
1733794,619230.405,1125
1733913,619271.716,1097
1733947,619283.331,1230
1734142,619355.711,182
1734144,619355.984,58
1734165,619363.311,1927
1734196,619372.256,153
1734409,619447.564,1907
1734476,619474.683,277
1734582,619511.242,448
1734719,619557.32,63
1734762,619572.295,410
1734832,619598.454,950
1734877,619613.846,119
1734929,619630.725,2107
1735104,619687.811,21
1735424,619798.846,320
1735991,620010.966,300
1736005,620015.286,109
1736081,620043.669,36
1736230,620099.938,44
1736270,620112.386,290
1736424,620175.151,646
1736566,620221.07,308
1736623,620242.188,811
1736712,620272.108,929
1736717,620274.844,61
1736736,620280.187,955
1736786,620296.826,231
1736968,620368.824,146
1737006,620383.127,634
1737089,620414.325,93
1737272,620476.836,4050
1737497,620554.401,282
1737529,620565.744,2617
1737945,620715.05,194
1738003,620736.537,84
1738418,620892.804,2803
1738473,620915.442,2426
1739066,621126.474,91
1739271,621193.336,48
1739681,621342.051,139
1739976,621448.447,26
1740389,621609.4,1505
1740740,621731.652,43
1740853,621770.691,2769
1741556,622028.345,2857
1741804,622117.591,69
1741920,622159.861,47
1741949,622169.328,28
1741999,622185.62,71
1742149,622240.386,826
1742221,622265.009,493
1742443,622338.207,179
1742817,622470.058,173
1742833,622476.409,17
1742855,622481.577,3057
1742968,622521.656,117
1743324,622656.723,2786
1743347,622665.474,140
1743387,622680.643,260
1743536,622731.552,347
1743762,622811.533,7
1743977,622893.802,291
1744507,623092.372,303
1744975,623265.534,244
1745270,623374.107,1670
1745291,623380.505,371
1745372,623408.121,50
1745471,623441.432,78
1745525,623462.247,35
1746146,623683.632,749
1746526,623820.587,158
1746531,623821.354,235
1746929,623947.079,144
1747237,624067.667,188
1747318,624103.234,195
1747575,624192.174,237
1747658,624214.926,1576
1747688,624223.453,312
1747777,624261.724,255
1747971,624327.722,408
1748089,624367.257,50
1748723,624589.249,49
1748938,624661.262,3
1748975,624673.455,87
1749037,624696.974,1357
1749175,624739.9,191
1749530,624863.176,437
1749717,624940.31,167
1749756,624955.157,2332
1750001,625042.531,692
1750021,625054.066,27
1750036,625059.698,366
1750512,625222.62,382
1750821,625325.865,4
1750992,625386.952,1721
1751135,625441.845,44
1751224,625471.477,293
1752005,625754.06,212
1752198,625822.905,156
1752225,625832.969,642
1752393,625893.4,881
1752810,626041.555,399
1753093,626140.496,336
1753098,626141.743,287
1753558,626297.45,481
1753651,626339.114,2009
1753781,626390.471,24
1753881,626427.974,856
1754046,626497.541,6
1754677,626734.877,205
1754880,626803.547,216
1755235,626925.927,511
1755674,627086.642,1119
1755792,627130.193,1546
1756514,627382.793,1359
1756653,627432.903,5
1756815,627492.502,117
1756824,627494.662,680
1756835,627498.197,2386
1756838,627498.678,419
1757201,627632.77,1959
1758251,628018.582,93
1758306,628036.357,527
1758549,628115.491,843
1758861,628244.016,497
1759177,628365.756,377
1759208,628376.412,385
1760383,628776.832,29
1760464,628806.815,1230
1760714,628898.364,133
1761011,629007.992,411
1761263,629100.198,88
1761428,629163.669,1369
1761679,629247.186,29
1761777,629283.089,125
1761848,629306.241,73
1761865,629314.896,401
1761909,629330.543,2
1762066,629380.559,643
1762168,629418.893,394
1762408,629507.675,102
1762413,629508.682,777
1762483,629534.777,265
1762522,629554.474,192
1762577,629576.185,536
1762777,629648.198,4
1762795,629653.734,341
1762889,629685.029,242
1763357,629869.36,40
1763379,629878.72,297
1763450,629907.983,136
1763468,629915.519,78
1763485,629923.375,250
1763878,630079.445,388
1763917,630095.785,653
1765150,630533.181,284
1765725,630734.04,259
1765814,630765.399,135
1765994,630834.82,70
1766532,631039.582,984
1766621,631072.382,973
1766742,631115.981,518
1766899,631170.155,709
1767171,631272.361,44
1767371,631345.782,59
1767395,631353.59,2034
1767572,631412.82,210
1768114,631616.03,232
1768522,631751.547,957
1769093,631961.893,153
1769289,632032.276,1211
1769656,632166.559,4
1769689,632180.767,1702
1769918,632258.333,3093
1769964,632273.949,943
1770990,632636.242,263
1771116,632681.889,85
1771385,632778.35,325
1771447,632802.559,1639
1771569,632847.693,715
1771602,632862.973,52
1771904,632972.181,80
1772087,633031.672,61
1772382,633150.645,2893
1772485,633185.588,2925
1772577,633221.763,623
1772852,633324.336,905
1773118,633425.981,383
1773269,633485.1,867
1773859,633705.67,421
1774047,633775.076,388
1774354,633886.721,6
1775106,634138.522,379
1775587,634313.35,709
1775592,634315.494,887
1775834,634414.611,990
1776016,634484.016,978
1776286,634586.959,654
1777231,634915.685,57
1777334,634955.589,2199
1777336,634956.101,267
1777401,634981.315,267
1777653,635070.529,535
1777864,635153.775,7
1778111,635245.021,916
1778330,635326.827,50
1778465,635370.873,57
1778592,635419.56,2
1778707,635460.103,807
1779028,635566.66,13
1779446,635719.392,90
1779677,635799.118,308
1779738,635826.349,634
1779816,635848.942,78
1780025,635929.595,231
1780157,635989.257,130
1780401,636079.783,1057
1780542,636133.877,1589
1781473,636471.069,303
1781764,636574.986,33
1781819,636598.202,442
1781992,636661.383,18
1782061,636684.231,143
1782362,636800.036,802
1782379,636803.012,598
1783023,637042.398,1166
1783173,637093.629,594
1783201,637104.077,3738
1783571,637241.689,787
1783703,637287.847,972
1783794,637320.15,2994
1784294,637511.218,139
1784460,637578.224,476
1784581,637623.806,1570
1784593,637626.975,19
1784607,637632.415,417
1784617,637636.286,646
1784624,637639.934,1442
1784964,637768.235,85
1785082,637813.274,1571
1785112,637823.593,635
1785138,637833.417,416
1785300,637882.232,30
1785940,638094.515,1210
1786406,638255.615,8
1786507,638287.693,727
1786544,638305.069,2482
1786883,638422.474,40
1787198,638536.808,494
1787232,638545.799,29
1787404,638609.589,63
1787562,638671.699,2945
1787983,638824.736,383
1787991,638827.232,1768
1788225,638908.286,245
1788684,639067.386,1421
1788739,639080.153,745
1788781,639094.888,189
1788826,639110.536,142
1789385,639317.731,710
1789478,639352.579,79
1789633,639409.681,482
1789771,639453.008,722
1790026,639549.71,1517
1790303,639642.828,515
1790316,639645.788,807
1790318,639646.268,2659
1790360,639659.355,418
1790442,639687.162,140
1790715,639780.408,3925
1790785,639807.479,466
1790882,639841.447,1283
1790929,639859.941,94
1791355,640005.106,85
1792055,640251.563,1498
1792235,640318.585,1034
1792533,640422.312,1044
1792545,640425.671,864
1792563,640433.735,96
1792647,640465.894,138
1792820,640522.932,53
1793758,640863.133,216
1793787,640874.524,70
1793815,640884.059,1
1793971,640954.585,349
1794236,641046.663,93
1794359,641090.439,472
1794392,641102.037,1255
1794403,641106.23,19
1794476,641129.013,3
1794610,641176.292,174
1794661,641193.668,23
1794674,641199.092,790
1794954,641296.193,1722
1795051,641330.96,3
1795194,641386.223,308
1795286,641421.662,107
1795387,641455.389,454
1795402,641462.045,927
1795801,641611.337,404
1795890,641644.504,3876
1796253,641778.085,820
1796664,641927.857,77
1796818,641974.256,4
1796852,641986.976,3215
1796956,642024.975,679
1796970,642031.007,373
1796999,642042.175,136
1797017,642048.718,14
1797185,642113.884,1101
1797237,642133.324,328
1797428,642196.971,46
1797738,642306.808,65
1797780,642323.223,410
1797968,642392.325,946
1798300,642516.114,31
1798377,642541.602,65
1798638,642636.768,1
1798892,642733.5,705
1799305,642881.801,1166
1799320,642889.977,371
1799392,642912.168,17
1799728,643037.686,688
1799811,643066.724,798
1799956,643116.739,110
1800156,643192.226,1042
1800310,643242.832,1911
1800363,643262.56,227
1800407,643276.015,85
1800758,643409.58,532
1800937,643470.107,7
1801034,643501.962,162
1801094,643523.642,365
1801159,643547.785,971
1801201,643558.904,4
1801386,643630.39,43
1801576,643702.405,312
1802002,643849.458,11
1802073,643876.017,38
1802415,643999.678,993
1802461,644017.309,461
1802559,644047.468,50
1802563,644048.348,180
1802662,644085.563,734
1802718,644099.995,128
1803093,644231.992,635
1803559,644401.796,402
1803687,644446.802,1180
1804210,644636.413,410
1804373,644695.036,96
1804396,644702.284,233
1804553,644764.683,46
1804571,644769.786,89
1804740,644828.937,980
1804785,644841.656,168
1804871,644879.976,31
1805034,644946.646,582
1805116,644977.301,559
1805470,645098.85,1366
1805562,645138.097,282
1805573,645141.409,715
1805656,645166.561,1056
1805724,645193.743,40
1806026,645303.901,77
1806055,645316.269,241
1806147,645346.556,0
1806196,645361.948,2543
1806337,645406.939,24
1806406,645432.425,661
1806656,645519.831,14
1806852,645587.685,679
1807001,645641.589,2419
1807165,645700.242,504
1807561,645851.336,70
1807694,645902.485,299
1807808,645942.13,550
1808251,646094.76,114
1808357,646132.214,394
1808463,646168.771,3833
1808469,646170.835,66
1808531,646187.762,1
1808586,646206.353,47
1809071,646384.901,682
1809183,646422.003,313
1809512,646543.532,1108
1810035,646738.207,272
1810367,646875.111,141
1810453,646902.182,489
1810463,646904.406,3768
1810580,646948.914,2060
1810758,647019.311,1526
1810821,647043.805,1038
1811153,647169.973,335
1811359,647248.577,1156
1811393,647263.088,3284
1811494,647299.07,11
1811592,647338.715,590
1812206,647567.63,93
1812210,647569.918,79
1812457,647656.841,927
1812634,647723.221,1185
1812652,647729.797,1012
1812684,647740.676,174
1812796,647784.989,436
1812815,647791.841,729
1812898,647816.272,715
1813082,647876.685,446
1813108,647886.38,3041
1813445,647997.925,685
1813488,648009.477,312
1813550,648031.859,334
1813625,648056.338,3
1813794,648117.231,381
1813956,648174.572,20
1814106,648228.153,528
1814201,648260.551,712
1814207,648264.055,428
1814229,648274.071,1458
1814486,648368.785,135
1814624,648417.343,1701
1814767,648465.479,802
1814880,648501.993,887
1815113,648573.83,31
1815344,648664.177,172
1816317,649031.165,457
1816458,649077.611,354
1816579,649128.712,3937
1816662,649159.687,669
1816752,649189.845,1587
1816856,649221.204,61
1816885,649230.388,1003
1817009,649271.17,34
1817031,649280.274,28
1817042,649284.672,31
1817316,649385.292,75
1817583,649478.47,31
1818248,649726.538,2970
1818424,649788.375,332
1818452,649796.887,18
1818530,649821.941,1
1818646,649861.028,1249
1818711,649881.874,508
1818832,649927.537,829
1819406,650120.999,1667
1819543,650162.868,163
1819847,650268.368,9
1820064,650345.164,308
1820084,650355.02,246
1820557,650523.555,63
1820687,650568.881,396
1821134,650721.642,125
1821728,650931.296,285
1821783,650946.448,533
1821800,650953.52,1023
1821860,650973.679,265
1822161,651083.434,483
1822376,651151.655,28
1822457,651181.22,2449
1822554,651223.426,53
1822557,651224.387,4
1822689,651271.952,781
1822864,651332.126,217
1822877,651336.99,2750
1823004,651385.515,277
1823049,651399.931,676
1823181,651448.649,1246
1823205,651455.241,415
1823396,651523.622,43
1823648,651620.369,255
1823681,651631.841,323
1823891,651707.373,19
1824024,651752.875,53
1824198,651821.657,690
1824326,651867.206,262
1824330,651867.99,137
1824605,651966.29,11
1824862,652053.774,1738
1824863,652054.878,183
1825090,652133.196,43
1825383,652229.303,131
1825426,652242.758,271
1825496,652268.26,106
1825533,652278.101,0
1825657,652322.162,499
1825806,652374.0,2221
1826230,652523.482,3802
1826760,652714.226,1035
1826788,652724.69,981
1826903,652771.792,515
1827246,652907.065,31
1827291,652921.594,76
1827297,652923.849,1083
1827367,652947.848,226
1827482,652993.527,45
1827543,653017.125,153
1827841,653126.513,2696
1827881,653140.72,61
1828281,653283.53,27
1828489,653356.264,81
1828535,653373.366,879
1828563,653384.854,120
1828710,653440.404,143
1828843,653488.706,826
1828867,653497.122,525
1828873,653499.089,470
1829157,653610.109,704
1829340,653677.579,316
1829391,653696.314,221
1829588,653771.447,300
1829622,653779.751,318
1830543,654120.712,166
1830777,654202.214,472
1830951,654261.599,4013
1831211,654355.984,507
1831729,654534.76,70
1831790,654557.795,172
1832286,654732.929,28
1832304,654741.472,50
1832710,654887.979,11
1832805,654921.274,65
1832896,654955.561,444
1832948,654972.297,44
1833032,655005.703,346
1833441,655153.009,1463
1833578,655195.84,89
1833601,655203.632,187
1834141,655395.496,181
1834377,655473.062,192
1834406,655483.249,225
1834446,655496.197,633
1834528,655523.987,29
1834648,655563.442,321
1834892,655647.583,639
1834986,655678.206,422
1835237,655771.659,525
1835240,655772.41,736
1835448,655843.656,2011
1835500,655861.96,384
1835531,655872.151,76
1836236,656135.934,1352
1836291,656151.625,2
1836335,656171.276,775
1836569,656249.754,370
1836921,656373.461,172
1837087,656436.578,6
1837146,656461.026,224
1837266,656504.705,2444
1837315,656520.08,3430
1837601,656634.764,27
1837674,656660.47,117
1837766,656696.682,691
1838043,656790.086,196
1838370,656917.41,595
1838396,656926.242,35
1839145,657198.249,745
1839219,657222.184,142
1839560,657345.491,156
1840110,657544.46,28
1840156,657558.46,194
1840403,657643.641,111
1840443,657659.576,18
1840529,657690.807,3470
1840583,657710.118,86
1840773,657768.18,798
1840801,657776.836,50
1840839,657789.668,612
1840881,657806.196,480
1841340,657964.382,668
1841466,658009.276,2425
1841870,658155.432,463
1841908,658169.799,247
1841940,658179.463,519
1842010,658208.871,158
1842429,658363.521,110
1842749,658474.665,117
1842842,658505.449,129
1842888,658520.012,392
1843152,658611.177,403
1843633,658790.803,1111
1843806,658851.488,984
1843811,658852.017,552
1843856,658868.16,63
1844001,658927.823,473
1844037,658941.79,75
1844082,658960.109,653
1844710,659184.438,462
1844973,659273.508,150
1845307,659399.648,275
1845649,659517.916,537
1845702,659533.883,681
1846141,659691.894,301
1846330,659760.836,576
1846389,659781.315,312
1846902,659972.413,90
1846945,659986.62,2870
1847085,660037.563,72
1847482,660179.575,254
1847563,660205.845,247
1847767,660275.924,76
1847791,660283.907,948
1848028,660378.337,953
1848094,660401.952,1273
1848193,660441.742,364
1848422,660527.1,28
1848514,660562.57,176
1848606,660596.106,556
1848620,660599.626,96
1848682,660619.129,811
1848740,660641.235,962
1848757,660644.968,101
1848960,660720.293,250
1849002,660738.869,689
1849060,660758.677,1305
1849263,660830.019,123
1849265,660830.226,205
1849375,660877.649,16
1850324,661226.502,825
1850348,661235.814,316
1850567,661315.214,512
1850618,661335.523,390
1850726,661377.33,36
1850936,661458.432,380
1850942,661463.215,1550
1851298,661601.147,1524
1851370,661626.874,1381
1851471,661664.473,538
1851638,661725.975,29
1851654,661731.352,779
1852268,661948.897,1521
1852473,662028.702,39
1852478,662029.694,159
1852991,662207.977,773
1853106,662249.816,542
1853184,662273.511,6
1853600,662427.213,1889
1853786,662488.048,1673
1853851,662513.551,146
1853873,662520.448,365
1854195,662638.172,606
1854299,662676.059,118
1854353,662699.514,672
1854387,662712.154,28
1854402,662716.329,1914
1854454,662737.049,345
1855460,663101.423,13
1855637,663173.26,259
1855745,663211.659,82
1855886,663266.218,425
1856153,663364.103,45
1856251,663401.19,3977
1856461,663476.452,824
1856466,663478.404,561
1856559,663511.875,3915
1856772,663592.256,688
1857862,663988.453,479
1857947,664020.948,150
1858053,664059.251,12
1858616,664267.804,511
1858626,664272.013,2018
1859012,664408.921,1422
1859073,664428.984,44
1859742,664663.026,4
1859863,664718.16,418
1859884,664725.392,23
1860673,665012.744,1216
1861130,665178.403,11
1861722,665386.861,2475
1861951,665467.146,21
1861995,665482.219,47
1862080,665510.282,123
1862344,665607.079,179
1862554,665681.62,249
1863062,665863.295,465
1863221,665920.398,3509
1863264,665934.334,18
1863345,665964.909,224
1863667,666084.522,198
1863890,666163.96,23
1863957,666188.182,1800
1864066,666226.037,276
1864260,666294.82,1334
1865380,666690.488,159
1865436,666713.08,48
1866117,666953.49,1019
1866415,667065.839,156
1866620,667137.98,31
1866716,667171.868,935
1867040,667285.128,325
1867125,667312.951,15
1867603,667479.107,274
1867755,667536.834,62
1868018,667631.584,541
1868146,667677.838,1315
1868442,667794.395,269
1868501,667810.651,3573
1868895,667946.454,439
1868915,667957.43,1429
1869018,667995.573,331
1869674,668227.583,6
1869740,668248.03,2895
1869808,668275.854,142
1869811,668276.11,38
1870047,668359.324,328
1870136,668391.771,20
1870235,668425.945,879
1870410,668489.32,101
1870509,668519.251,741
1870977,668692.179,147
1871038,668715.698,94
1871191,668773.808,381
1871349,668835.422,412
1871412,668859.246,369
1871581,668925.708,106
1871824,669016.794,353
1871975,669070.169,3063
1872115,669124.215,17
1872120,669125.799,688
1872493,669277.555,513
1872515,669288.979,743
1872742,669377.344,729
1873033,669488.27,1562
1873058,669500.237,133
1873069,669504.477,366
1873159,669539.212,363
1873526,669680.664,203
1874237,669933.026,573
1874275,669946.434,13
1874455,670015.392,363
1874885,670164.62,1278
1875073,670227.994,114
1875117,670242.842,304
1875377,670329.768,562
1875404,670338.263,1166
1875453,670354.486,1556
1875672,670436.405,1229
1875912,670510.643,777
1876054,670559.282,64
1876222,670624.879,177
1876452,670714.798,2391
1876603,670772.411,150
1876809,670849.545,960
