N_event,t_trig,tP1,tP2,tP3
573039,204142.241,98,4095,4095
573169,204186.736,4095,1384,1388
573175,204190.672,4095,2255,4095
573229,204207.312,210,4095,4095
573444,204277.981,645,4095,4095
573562,204317.452,4095,4095,92
573678,204355.099,4095,31,4095
573796,204399.258,308,4095,4095
573808,204401.561,4095,449,4095
573901,204437.56,4095,629,630
573902,204438.265,4095,1024,1025
573906,204439.657,4095,1566,1566
573925,204448.536,4,4095,4095
573951,204458.488,4095,1300,1301
573969,204465.383,593,4095,4095
574112,204516.935,1803,4095,4095
574139,204523.798,67,4095,4095
574357,204608.996,84,4095,4095
574370,204613.876,85,4095,4095
574390,204621.779,81,4095,4095
574468,204649.714,167,4095,4095
574473,204652.195,4095,36,38
574598,204696.673,1008,4095,4095
574603,204700.993,836,4095,4095
574678,204723.056,1,4095,4095
574683,204724.256,4095,3254,3254
574751,204745.056,4095,4095,971
574817,204766.458,4095,1756,1757
574866,204786.511,1408,4095,4095
574946,204816.638,404,4095,4095
575183,204904.203,4095,2860,2860
575210,204913.115,4095,169,170
575231,204920.203,4095,218,217
575342,204960.362,250,4095,4095
575343,204960.826,4095,93,93
575458,204999.545,358,4095,4095
575473,205007.032,873,4095,4095
575528,205029.096,4095,1967,1966
575569,205047.176,401,4095,4095
575639,205070.166,4095,298,298
575717,205092.95,4095,207,207
575776,205111.686,475,4095,4095
575814,205128.565,4095,59,59
575898,205157.508,501,4095,4095
576035,205210.978,4095,1117,1117
576060,205222.242,4095,611,611
576076,205227.106,88,4095,4095
576421,205351.679,4095,673,4095
576454,205364.863,4095,4095,358
576559,205401.294,4095,4095,542
576592,205417.016,19,4095,4095
576633,205434.204,4095,4095,63
576634,205434.252,4095,72,4095
576638,205435.613,1070,4095,4095
576660,205444.332,4095,20,20
576684,205453.5,124,4095,4095
576702,205461.564,11,4095,4095
576762,205483.419,782,4095,4095
576777,205487.867,4095,4095,255
576779,205487.979,4095,4095,212
576848,205511.291,4095,284,4095
576857,205512.955,4095,528,529
576999,205565.912,4095,4095,991
577038,205578.777,4095,281,4095
577089,205599.688,4095,125,4095
577093,205602.296,4095,4095,123
577197,205641.031,4095,585,4095
577340,205692.646,4095,1095,4095
577354,205697.781,15,4095,4095
577441,205729.988,4095,4095,261
577517,205757.379,4095,114,4095
577536,205764.836,4095,302,4095
577570,205774.803,4095,488,488
577648,205798.499,418,4095,4095
577876,205883.776,4095,567,567
577881,205885.184,4095,502,505
577991,205928.303,4095,244,4095
578006,205935.822,4095,89,89
578038,205942.302,2411,4095,4095
578052,205947.39,283,4095,4095
578206,206009.836,2823,4095,4095
578476,206101.21,1336,4095,4095
578558,206131.817,4095,94,4095
578643,206170.328,5,4095,4095
578648,206171.304,4095,207,4095
578728,206204.199,5,4095,4095
578764,206217.431,150,4095,4095
578822,206235.222,4095,1079,1080
578835,206239.575,2394,4095,4095
578901,206265.509,4095,72,4095
578935,206275.925,3407,4095,4095
578976,206292.085,4095,22,22
578997,206300.372,4095,325,4095
579065,206323.251,809,4095,4095
579599,206505.887,346,4095,4095
579660,206527.71,87,4095,4095
579669,206531.534,4095,355,355
579758,206562.349,4095,985,4095
579773,206567.853,4095,203,4095
579878,206607.116,4095,122,4095
579969,206633.163,857,4095,4095
579987,206638.971,4095,32,4095
580081,206677.77,4095,267,4095
580188,206713.017,4095,847,4095
580464,206807.207,408,4095,4095
580487,206815.766,4095,1101,1102
580580,206848.257,37,4095,4095
580685,206886.516,320,4095,4095
580724,206897.204,14,4095,4095
580970,206986.546,4095,598,4095
581159,207050.48,215,4095,4095
581188,207060.752,177,4095,4095
581342,207113.081,4095,347,4095
581594,207208.763,92,4095,4095
581623,207218.635,729,4095,4095
581645,207225.035,4095,1296,4095
581871,207303.049,4095,318,318
581874,207304.185,4095,14,15
581914,207323.144,4095,656,656
582007,207361.959,121,4095,4095
582037,207372.183,514,4095,4095
582082,207391.079,4095,167,4095
582108,207399.654,4095,600,597
582141,207414.118,860,4095,4095
582153,207419.014,4095,395,395
582182,207428.405,331,4095,4095
582415,207510.851,4095,970,4095
582436,207517.011,4095,117,4095
582555,207552.962,122,4095,4095
582626,207578.273,4095,98,98
582638,207582.482,4095,367,367
582754,207621.856,4095,654,4095
582815,207645.712,4095,174,174
582844,207657.039,4095,1808,1808
582891,207674.831,828,4095,4095
582949,207688.927,262,4095,4095
583034,207719.613,4095,2376,2376
583174,207770.893,2543,4095,4095
583193,207778.06,4095,983,4095
583374,207833.931,196,4095,4095
583470,207866.666,4095,391,4095
583513,207884.521,4095,1715,1715
583561,207905.288,4095,33,4095
583642,207934.072,4095,29,31
583682,207947.671,4095,137,137
583724,207962.152,507,4095,4095
583763,207975.574,4095,2065,2065
583784,207982.087,59,4095,4095
583795,207987.479,4095,220,220
583919,208035.253,74,4095,4095
583921,208036.437,4095,771,4095
583972,208053.381,309,4095,4095
584001,208067.78,4095,411,412
584068,208094.644,4095,299,301
584113,208111.059,1002,4095,4095
584193,208135.587,481,4095,4095
584259,208155.01,4095,231,231
584272,208159.474,4095,4095,370
584274,208160.338,258,4095,4095
584278,208160.573,4095,2422,2422
584466,208222.496,4095,35,4095
584685,208300.382,260,4095,4095
584817,208341.085,4095,478,476
584873,208359.948,22,4095,4095
584880,208361.884,469,4095,4095
584903,208371.356,1158,4095,4095
584940,208386.796,4095,553,4095
584982,208402.811,4095,4095,1876
584992,208406.811,110,4095,4095
584997,208408.811,4095,226,226
585066,208433.931,4095,16,4095
585197,208487.24,53,4095,4095
585242,208499.737,4095,217,217
585535,208606.79,60,4095,4095
585659,208646.822,4095,87,4095
585666,208649.541,305,4095,4095
585768,208684.037,590,4095,4095
585791,208693.411,4095,227,228
585808,208699.523,835,4095,4095
585895,208732.498,1403,4095,4095
586035,208787.201,4095,120,4095
586082,208805.457,112,4095,4095
586166,208836.288,4095,444,4095
586252,208865.295,246,4095,4095
586305,208884.686,4095,2049,4095
586327,208894.03,123,4095,4095
586493,208956.46,4095,339,4095
586619,209000.459,4095,121,121
586756,209049.706,4095,66,66
586783,209059.53,4095,288,4095
586784,209059.594,4095,219,4095
586798,209063.002,30,4095,4095
586819,209073.689,953,4095,4095
586852,209085.353,14,4095,4095
586855,209086.041,4095,50,4095
586974,209129.656,4095,7,4095
587020,209146.424,4095,356,357
587086,209173.495,356,4095,4095
587156,209202.07,4095,425,4095
587194,209216.918,99,4095,4095
587426,209299.731,50,4095,4095
587589,209352.962,4095,4095,1705
587677,209381.954,3521,4095,4095
587901,209469.679,4095,808,809
588068,209520.846,4095,856,4095
588149,209544.748,4095,763,4095
588271,209588.491,4095,149,4095
588301,209597.675,235,4095,4095
588306,209599.035,4095,132,132
588332,209612.939,4095,250,250
588549,209686.441,4095,4095,144
588584,209699.544,107,4095,4095
588619,209710.041,4095,132,132
588812,209769.847,855,4095,4095
588820,209771.463,4095,4095,1332
588885,209790.934,351,4095,4095
588898,209797.43,1479,4095,4095
588931,209809.59,915,4095,4095
589108,209872.772,4095,181,180
589144,209887.316,4095,292,292
589384,209975.569,4095,18,4095
589412,209985.905,4095,211,4095
589442,209995.344,4095,433,431
589487,210007.616,4095,184,188
589712,210089.854,4095,789,4095
589800,210122.766,4095,4095,42
589806,210125.15,4095,1398,1398
589824,210129.278,4095,1079,1080
589903,210157.517,4095,4095,14
589946,210170.013,4095,632,4095
589979,210181.452,1228,4095,4095
590082,210218.219,4095,2239,4095
590205,210255.898,4095,45,46
590210,210257.946,4095,102,4095
590368,210313.561,4095,1743,4095
590471,210345.832,803,4095,4095
590481,210349.016,4095,4095,39
590597,210388.15,4095,565,566
590649,210409.286,4095,504,504
590912,210506.004,163,4095,4095
590954,210519.763,77,4095,4095
591007,210535.73,4095,1150,1154
591042,210545.619,4095,713,713
591051,210547.811,1521,4095,4095
591216,210602.289,2,4095,4095
591367,210657.904,4095,4095,1412
591458,210690.784,4095,201,201
591462,210692.03,684,4095,4095
591569,210732.318,4095,794,795
591661,210761.245,4095,184,184
591739,210791.628,4095,4095,342
591746,210793.836,4095,67,67
591872,210835.531,4095,1672,4095
592115,210929.784,4095,4095,45
592185,210955.88,1340,4095,4095
592265,210986.135,33,4095,4095
592278,210991.207,4095,173,172
592387,211026.198,4095,4095,3950
592392,211028.005,810,4095,4095
592453,211048.102,1450,4095,4095
592490,211060.117,4095,4095,78
592562,211084.645,4095,835,836
592625,211107.14,301,4095,4095
592659,211122.259,4095,685,4095
592709,211139.091,4095,447,4095
592875,211195.298,4095,4095,285
592884,211197.681,4095,31,4095
592991,211229.297,4095,385,4095
593039,211245.409,4095,232,4095
593119,211277.375,876,4095,4095
593186,211303.743,5,4095,4095
593296,211347.469,4095,785,784
593298,211348.398,524,4095,4095
593585,211443.163,4095,66,67
593631,211456.075,4095,4095,14
593671,211467.675,4095,4095,36
593720,211483.306,4095,132,133
593788,211504.474,451,4095,4095
593867,211531.401,4095,1573,1572
593870,211531.657,198,4095,4095
594028,211583.191,137,4095,4095
594108,211609.351,4095,4095,1444
594120,211614.967,4095,523,523
594161,211633.51,4095,650,650
594180,211641.83,4095,740,740
594184,211643.43,4095,17,4095
594245,211666.038,1347,4095,4095
594286,211677.957,4095,300,4095
594381,211707.476,4095,42,4095
594468,211735.875,4095,562,4095
594488,211742.116,1159,4095,4095
594553,211765.026,512,4095,4095
594658,211806.369,4095,459,4095
594785,211862.016,320,4095,4095
594878,211899.487,4095,325,325
594961,211935.502,4095,3289,3289
594982,211941.262,4095,4095,218
595255,212038.156,1048,4095,4095
595314,212063.819,1037,4095,4095
595340,212070.491,304,4095,4095
595387,212086.891,4095,499,500
595459,212112.553,4095,464,465
595519,212135.257,4095,363,4095
595610,212170.648,4095,437,4095
595948,212292.229,102,4095,4095
596000,212314.501,224,4095,4095
596033,212324.82,644,4095,4095
596061,212334.324,4095,11,4095
596132,212356.995,5,4095,4095
596528,212499.904,226,4095,4095
596600,212529.807,4095,2368,4095
596626,212537.087,4095,140,140
596847,212614.845,4095,436,437
596899,212630.604,667,4095,4095
596928,212639.116,4095,59,4095
597028,212673.276,4095,4095,386
597105,212702.314,4095,92,92
597265,212757.658,4095,107,107
597433,212822.856,1166,4095,4095
597449,212826.679,4095,4095,3316
597552,212859.463,4095,27,25
597563,212862.758,4095,90,90
597634,212890.278,161,4095,4095
597771,212936.644,4095,199,4095
597831,212958.868,4095,667,4095
598039,213034.898,1308,4095,4095
598064,213045.074,4095,430,430
598079,213051.298,16,4095,4095
598134,213076.737,475,4095,4095
598273,213125.856,4095,458,4095
598330,213150.703,4095,111,4095
598371,213167.871,4095,53,4095
598434,213192.062,269,4095,4095
598489,213214.446,148,4095,4095
598504,213217.998,4095,243,244
598557,213236.189,4095,317,317
598589,213246.684,13,4095,4095
598633,213261.069,4095,1705,4095
598676,213276.476,1414,4095,4095
598709,213289.724,341,4095,4095
598728,213296.251,386,4095,4095
598942,213381.257,708,4095,4095
599004,213398.937,4095,4095,30
599041,213408.793,259,4095,4095
599059,213414.217,242,4095,4095
599330,213514.87,4095,311,310
599331,213515.286,143,4095,4095
599353,213520.214,421,4095,4095
599390,213535.493,4095,2923,4095
599394,213538.022,96,4095,4095
599492,213573.013,4095,34,4095
599496,213573.813,237,4095,4095
599618,213615.012,4095,4095,2357
599640,213622.323,4095,584,584
599714,213645.053,3925,4095,4095
599792,213670.722,4095,87,88
599962,213726.241,144,4095,4095
600045,213751.823,4095,1386,4095
600063,213758.304,4095,227,228
600163,213790.35,4095,425,4095
600243,213817.262,26,4095,4095
600307,213843.214,4095,146,4095
600438,213893.388,285,4095,4095
600452,213900.317,4095,4095,155
600455,213901.772,4095,500,4095
600505,213917.868,22,4095,4095
600596,213950.294,4095,10,4095
600649,213964.859,4095,4095,64
600765,214005.097,4095,4095,226
600812,214022.057,4095,80,4095
601082,214112.055,4095,326,325
601086,214115.478,4095,230,230
601178,214148.854,2,4095,4095
601194,214158.422,226,4095,4095
601248,214178.277,780,4095,4095
601390,214220.436,4095,222,4095
601585,214279.538,381,4095,4095
601603,214287.027,4095,1634,4095
601661,214305.026,4095,741,743
601747,214336.465,4095,204,4095
601767,214340.881,4095,265,4095
601852,214372.944,954,4095,4095
601866,214377.264,4095,4095,137
601876,214380.48,4095,1961,4095
602000,214428.191,25,4095,4095
602034,214442.574,4095,530,4095
602092,214462.221,208,4095,4095
602117,214469.902,4095,251,4095
602125,214474.014,94,4095,4095
602169,214489.128,4095,1035,1036
602170,214489.165,4095,773,771
602208,214505.42,176,4095,4095
602254,214518.477,516,4095,4095
602301,214535.1,4095,427,427
602365,214561.916,36,4095,4095
602600,214653.945,96,4095,4095
602610,214656.505,69,4095,4095
602677,214678.153,4095,306,307
602716,214689.88,4095,1419,1419
602764,214707.624,118,4095,4095
602836,214735.975,4095,208,4095
603253,214886.499,213,4095,4095
603293,214901.363,4095,673,4095
603309,214906.771,4095,2107,4095
603317,214908.931,4095,4025,4095
603333,214911.714,4095,1035,4095
603386,214930.242,4095,4095,207
603612,215015.136,4095,4095,673
603613,215015.147,4095,4095,17
603630,215020.656,4095,30,30
603667,215032.288,4095,21,4095
603941,215129.518,4095,912,4095
603997,215152.988,4095,382,4095
604295,215259.386,4095,601,4095
604322,215269.53,408,4095,4095
604522,215343.767,88,4095,4095
604538,215347.959,4095,471,472
604749,215423.381,4095,4095,288
604827,215450.805,440,4095,4095
604837,215453.056,4095,335,336
604896,215474.837,186,4095,4095
604933,215491.668,114,4095,4095
605003,215516.355,4095,667,666
605016,215521.268,17,4095,4095
605088,215541.603,4095,146,146
605195,215583.553,1157,4095,4095
605295,215617.76,4095,529,4095
605492,215685.759,44,4095,4095
605542,215705.662,64,4095,4095
605616,215731.31,4095,4095,3360
605656,215744.909,648,4095,4095
605945,215836.747,4095,4095,154
605976,215846.779,4095,4095,1288
606001,215853.163,687,4095,4095
606082,215875.258,4095,511,511
606233,215930.888,4095,304,4095
606307,215961.016,852,4095,4095
606336,215970.808,122,4095,4095
606446,216007.383,4095,4018,4095
606462,216015.159,4095,75,4095
606542,216043.094,161,4095,4095
606564,216051.43,25,4095,4095
606600,216065.653,167,4095,4095
606645,216081.061,6,4095,4095
606698,216099.188,4095,81,81
606921,216177.817,1835,4095,4095
607027,216223.57,1438,4095,4095
607054,216232.994,4095,142,4095
607092,216246.129,614,4095,4095
607215,216285.008,69,4095,4095
607261,216304.112,176,4095,4095
607315,216317.919,4095,197,201
607364,216336.143,4095,249,249
607420,216352.43,4095,31,35
607431,216355.646,4095,746,4095
607526,216389.085,161,4095,4095
607543,216393.069,4095,358,4095
607546,216393.453,4095,1661,1661
607706,216451.532,4095,485,483
607713,216453.9,801,4095,4095
607924,216528.97,26,4095,4095
607964,216545.722,840,4095,4095
608005,216558.073,4095,1296,1296
608131,216608.568,4095,4095,408
608159,216617.352,1229,4095,4095
608168,216620.055,4095,37,4095
608189,216627.288,4095,152,152
608229,216640.151,599,4095,4095
608272,216657.574,201,4095,4095
608370,216687.814,4095,9,4095
608430,216706.565,488,4095,4095
608588,216765.94,1727,4095,4095
608617,216777.732,4095,203,4095
608710,216815.971,223,4095,4095
608769,216833.811,4095,141,141
608804,216841.794,4095,4095,378
608805,216842.001,12,4095,4095
609000,216902.416,906,4095,4095
609005,216904.144,488,4095,4095
609043,216918.656,122,4095,4095
609130,216948.527,4095,307,4095
609195,216967.519,3204,4095,4095
609207,216973.215,114,4095,4095
609416,217058.38,4095,113,4095
609478,217076.876,18,4095,4095
609552,217100.519,489,4095,4095
609602,217116.011,4095,69,4095
609872,217214.088,4095,4095,2146
609900,217223.768,67,4095,4095
609939,217236.984,12,4095,4095
610000,217262.407,73,4095,4095
610012,217266.311,704,4095,4095
610034,217272.263,4095,45,44
610099,217293.559,4095,145,145
610151,217310.311,4095,452,4095
610278,217360.021,4095,473,474
610390,217399.124,131,4095,4095
610479,217429.119,4095,127,4095
610507,217440.355,4095,16,4095
610540,217454.867,461,4095,4095
610541,217455.091,106,4095,4095
610567,217463.715,4095,351,4095
610584,217468.498,4095,234,235
610615,217482.37,4095,588,4095
610649,217498.29,4095,1702,1702
610703,217522.801,849,4095,4095
610783,217552.833,4095,4095,545
610875,217591.711,1476,4095,4095
610893,217596.559,29,4095,4095
610894,217597.311,6,4095,4095
610919,217605.167,392,4095,4095
610948,217613.903,4095,4095,402
611090,217655.71,87,4095,4095
611150,217676.67,4095,97,96
611171,217682.317,158,4095,4095
611185,217687.693,4095,251,4095
611229,217700.797,4095,52,4095
611315,217738.907,4095,204,4095
611328,217742.347,4095,4095,21
611332,217743.979,4095,773,773
611412,217771.915,4095,90,4095
611470,217793.978,139,4095,4095
611491,217801.034,268,4095,4095
611549,217819.306,167,4095,4095
611567,217823.049,105,4095,4095
611653,217856.473,4095,105,107
611709,217878.264,4095,143,142
611818,217917.351,2355,4095,4095
611853,217931.415,73,4095,4095
611864,217935.319,4095,275,275
611937,217960.07,4095,164,4095
611972,217972.518,4095,939,939
612268,218080.339,1267,4095,4095
612402,218125.121,58,4095,4095
612409,218127.538,4095,4095,178
612469,218146.753,666,4095,4095
612627,218203.248,4095,192,4095
612647,218210.383,4095,219,220
612779,218263.518,4095,295,295
612841,218289.629,4095,353,4095
612844,218290.318,1665,4095,4095
612853,218291.886,4095,4095,2868
612854,218292.286,4095,423,424
612941,218324.221,4084,4095,4095
612968,218333.869,4095,14,13
613162,218404.443,4095,4095,139
613223,218425.835,4095,57,57
613264,218442.618,336,4095,4095
613290,218450.282,4095,43,43
613309,218456.25,4095,563,564
613406,218493.785,4095,144,4095
