N_event,t_trig,tP3
2374685,849998.586,527
2375137,850162.243,72
2375527,850309.246,824
2375594,850333.229,24
2375748,850387.419,478
2375827,850415.893,266
2375839,850418.955,2377
2376451,850637.537,30
2376544,850670.72,835
2376584,850683.967,65
2376674,850717.822,460
2377033,850839.753,854
2377676,851053.569,1212
2377800,851097.311,63
2377816,851102.127,1907
2377889,851131.934,3820
2378520,851360.213,1332
2378562,851374.996,344
2378983,851530.91,935
2379401,851668.281,202
2379535,851720.776,1112
2379882,851850.946,248
2380527,852078.842,10
2380588,852107.833,224
2380604,852112.889,67
2381490,852423.998,194
2381651,852473.948,297
2381873,852556.489,38
2382178,852665.189,441
2382297,852705.203,112
2382742,852859.598,721
2383042,852968.666,604
2383058,852974.25,10
2383077,852979.513,357
2383403,853102.608,152
2383506,853135.7,532
2383607,853170.387,17
2383927,853291.567,307
2384018,853321.534,1142
2384438,853474.36,227
2384660,853558.437,304
2384924,853646.354,49
2384927,853648.003,1459
2385030,853678.881,221
2385075,853697.2,834
2385537,853862.283,680
2385562,853870.41,615
2385961,854015.718,25
2386354,854166.688,189
2386408,854186.176,286
2386441,854196.976,469
2386777,854325.611,257
2386789,854331.002,102
2387098,854435.879,89
2387380,854537.059,658
2387488,854577.25,210
2387834,854694.878,298
2388601,854974.389,117
2388631,854984.964,1505
2388783,855042.658,326
2388812,855052.802,330
2388957,855116.993,175
2389094,855161.343,99
2389131,855174.654,1192
2389244,855214.126,578
2389713,855386.296,195
2389817,855430.913,308
2390033,855503.956,509
2390091,855522.355,4026
2390520,855680.222,668
2390656,855733.212,1072
2391305,855951.829,800
2391317,855955.589,1150
2391519,856035.922,38
2391538,856041.778,510
2391800,856149.743,188
2392384,856358.136,2255
2392552,856419.318,608
2392831,856532.051,2943
2392884,856550.865,652
2393213,856671.246,2383
2393330,856713.501,719
2393406,856737.884,284
2393538,856780.41,295
2393939,856924.39,15
2394392,857091.184,633
2394627,857171.79,147
2394674,857188.461,177
2394965,857295.242,1089
2395038,857325.866,512
2395041,857327.513,198
2395146,857368.008,564
2395162,857375.176,234
2395499,857501.572,455
2395511,857505.268,664
2395634,857549.89,586
2395718,857577.329,1278
2395962,857681.134,822
2396133,857740.013,1549
2396158,857747.421,397
2396579,857902.12,446
2396650,857925.959,86
2396733,857949.91,380
2396738,857951.846,487
2396927,858015.796,112
2397578,858247.357,638
2397607,858257.773,721
2397726,858306.651,119
2398001,858406.072,365
2398063,858427.56,99
2398154,858455.398,212
2398664,858649.425,1184
2398797,858699.136,98
2399104,858809.228,775
2399868,859091.508,167
2400048,859158.402,36
2400168,859205.248,211
2401188,859573.445,1550
2401409,859664.942,865
2401508,859699.618,24
2401904,859835.23,100
2401924,859841.469,801
2402238,859955.498,824
2402273,859968.57,690
2402360,859999.353,246
2403120,860282.529,586
2403206,860315.392,220
2403513,860420.86,552
2403593,860453.068,244
2404412,860757.602,166
2404533,860801.73,1485
2405306,861068.858,239
2405312,861069.561,639
2405317,861071.481,842
2405398,861100.745,965
2405864,861265.844,368
2405931,861287.396,1201
2406035,861321.058,132
2406044,861323.49,29
2406139,861353.362,361
2406509,861483.101,101
2406660,861537.981,30
2406665,861538.748,114
2406747,861568.331,714
2406766,861573.644,830
2407040,861667.272,315
2407044,861670.696,1870
2407235,861733.702,347
2407507,861832.516,301
2407531,861840.388,95
2407839,861950.672,661
2408311,862120.779,48
2408779,862283.159,580
2408893,862329.83,89
2409157,862422.211,696
2409174,862428.082,113
2409266,862459.586,111
2409618,862585.774,37
2409826,862662.412,449
2410025,862729.115,649
2410200,862785.929,712
2410478,862889.477,176
2410624,862942.804,1190
2411204,863148.286,282
2411574,863281.318,312
2412052,863458.998,1158
2412377,863561.234,1123
2412437,863584.738,298
2412439,863585.267,759
2412460,863594.258,589
2412808,863719.854,942
2412855,863737.166,852
2412960,863778.557,721
2413647,864029.51,781
2413695,864047.893,235
2413882,864115.603,235
2413928,864135.715,44
2414257,864254.095,125
2414477,864330.958,258
2414562,864361.309,47
2415151,864571.256,939
2415600,864728.882,775
2415681,864759.554,609
2416063,864884.591,500
2416292,864960.828,739
2416332,864974.284,54
2416641,865090.553,1398
2417197,865286.74,1487
2417217,865296.606,187
2417260,865308.979,246
2417416,865366.193,775
2417497,865394.784,900
2417616,865442.575,154
2417664,865457.679,371
2417886,865532.892,54
2418097,865611.227,265
2418473,865736.743,421
2418735,865830.709,1485
2418874,865877.06,996
2419154,865990.336,1832
2419296,866030.799,203
2419498,866109.389,484
2419519,866115.325,131
2419606,866144.156,197
2419771,866198.395,118
2420011,866285.544,434
2420214,866347.91,316
2420490,866454.196,309
2420579,866490.963,636
2420976,866631.391,105
2421089,866666.654,566
2421267,866725.164,63
2421384,866771.307,243
2421718,866886.135,874
2422108,867031.812,346
2422288,867105.042,679
2422460,867171.136,329
2422876,867317.02,496
2423023,867363.995,79
2423123,867398.25,858
2423351,867479.576,300
2423378,867488.04,89
2423483,867528.263,253
2423712,867613.973,115
2423966,867717.794,738
2424137,867786.976,47
2424299,867836.975,1903
2424403,867876.573,141
2424465,867898.013,76
2424486,867903.66,275
2424523,867914.844,8
2424567,867930.668,65
2424762,867997.611,1392
2424813,868009.162,155
2424959,868053.018,2637
2425173,868130.439,399
2425281,868162.342,735
2425455,868227.38,581
2425540,868259.524,694
2425651,868303.234,1893
2425855,868374.4,690
2425907,868393.679,2236
2425930,868402.047,281
2426223,868506.637,462
2426766,868713.703,1618
2426782,868720.167,298
2427067,868823.829,10
2427183,868863.14,552
2427217,868874.755,26
2427497,868984.704,300
2427812,869101.069,106
2428058,869180.939,2343
2428103,869198.746,287
2428277,869260.836,596
2428391,869297.768,2465
2428656,869390.566,248
2429303,869626.111,1451
2429563,869720.829,235
2429575,869722.621,793
2429776,869781.531,155
2430075,869890.185,341
2430086,869893.784,674
2430356,869988.934,219
2430753,870136.082,395
2430848,870169.857,242
2431075,870248.927,291
2431250,870312.989,295
2431382,870357.66,40
2431591,870444.506,2349
2431642,870464.505,178
2432632,870823.12,540
2432850,870895.838,537
2432919,870918.91,84
2433351,871089.065,82
2433402,871106.648,790
2433858,871263.988,56
2434069,871335.603,94
2434263,871399.809,183
2434793,871598.156,169
2434900,871640.698,485
2435276,871769.223,36
2435685,871916.308,274
2435727,871927.027,889
2435748,871938.003,200
2435802,871958.242,600
2435810,871960.366,1957
2435930,872007.809,39
2436233,872120.686,3024
2436442,872184.748,263
2436544,872230.028,417
2436689,872283.306,381
2436749,872307.034,24
2436893,872364.072,311
2437120,872441.574,254
2437542,872591.186,92
2437995,872755.614,209
2438043,872770.35,79
2438375,872886.954,799
2438923,873095.781,988
2439224,873205.522,1873
2439790,873418.973,228
2440678,873744.309,583
2441280,873948.143,3416
2441282,873948.367,1209
2441744,874111.787,499
2441918,874170.986,119
2441995,874199.609,153
2442336,874325.605,32
2443376,874716.235,245
2443771,874852.216,1419
2443810,874867.048,49
2443827,874872.232,913
2444473,875105.759,45
2444555,875139.694,536
2444782,875224.472,527
2445084,875330.066,435
2445518,875492.344,863
2445671,875548.629,659
2446056,875688.253,696
2446515,875856.499,342
2446872,875965.372,310
2447527,876204.239,567
2448389,876505.439,3734
2448814,876656.215,1132
2448941,876709.891,172
2449048,876752.016,214
2449488,876911.224,344
2449574,876941.431,286
2449788,877023.443,595
2449795,877026.45,233
2450488,877261.366,15
2450494,877264.789,28
2450668,877329.634,167
2451054,877456.747,124
2451223,877516.041,65
2451495,877620.003,971
2451521,877628.498,1403
2452152,877850.968,161
2452155,877851.928,23
2452578,878003.584,760
2452629,878020.047,41
2453014,878161.48,373
2453250,878248.323,76
2453452,878321.952,2404
2453884,878483.337,313
2454168,878592.515,785
2454440,878688.927,511
2454502,878712.781,968
2454789,878811.657,217
2455035,878892.901,137
2455121,878922.307,238
2455142,878928.691,233
2455329,878997.872,601
2455351,879004.352,53
2455380,879012.767,295
2456322,879349.999,422
2456337,879354.239,3081
2456345,879357.199,90
2456604,879451.899,20
2457104,879631.058,69
2457157,879645.602,197
2457299,879692.079,118
2457670,879831.961,210
2458047,879964.307,313
2458052,879966.451,947
2458336,880066.783,1371
2458895,880258.215,67
2458984,880290.053,1785
2459234,880377.697,3176
2459412,880437.263,712
2459489,880462.781,24
2459552,880486.909,368
2459591,880497.82,547
2459604,880506.555,634
2459960,880637.11,194
2460038,880664.901,297
2460238,880735.01,364
2460336,880766.64,1644
2460418,880801.535,25
2460580,880858.909,662
2461574,881199.246,121
2461800,881279.659,1007
2461865,881298.794,68
2462028,881354.995,1196
2462203,881412.454,643
2462336,881461.267,345
2462570,881540.432,30
2462861,881642.957,230
2462984,881678.635,1683
2463437,881838.228,1121
2463512,881867.555,137
2463842,881992.078,564
2464061,882072.507,313
2464150,882098.713,3225
2464180,882109.082,111
2464212,882123.289,174
2464595,882250.468,825
2464723,882290.482,442
2464865,882340.736,856
2465248,882487.707,613
2465932,882740.416,127
2466434,882918.298,610
2466737,883024.561,333
2466947,883100.739,95
2467159,883180.384,1133
2467342,883247.053,529
2467433,883279.292,116
2467596,883335.61,726
2467804,883411.607,26
2467836,883422.775,337
2467844,883425.607,374
2468124,883523.235,303
2468466,883644.286,2621
2468733,883735.931,599
2468869,883787.273,313
2468882,883792.985,21
2469055,883851.335,1498
2469107,883870.47,2783
2469118,883874.342,280
2469259,883921.268,379
2469478,883990.306,230
2469737,884086.874,882
2470095,884209.801,57
2470260,884275.032,2962
2470428,884338.325,355
2470554,884381.86,1482
2470854,884482.272,135
2471093,884559.934,455
2471238,884616.604,882
2471760,884814.309,1584
2471912,884860.466,180
2471936,884874.866,747
2472218,884971.982,939
2472296,884999.79,755
2472324,885009.949,297
2472478,885063.676,258
2472596,885110.282,263
2472687,885142.872,1655
2472811,885184.007,294
2472836,885194.151,895
2472948,885230.629,358
2473242,885332.018,78
2473255,885335.458,2659
2473390,885384.288,698
2473526,885437.934,81
2473604,885463.438,430
2473610,885465.342,500
2474258,885685.606,306
2474443,885756.404,456
2474610,885799.09,933
2475042,885944.493,95
2475095,885966.22,415
2475312,886048.489,447
2475537,886124.535,147
2475789,886219.044,173
2475932,886274.866,307
2476189,886363.007,334
2476250,886380.83,578
2476378,886431.309,1209
2476750,886558.472,605
2477478,886812.927,282
2477583,886852.814,1299
2478017,887009.881,225
2478027,887013.545,188
2478413,887145.125,62
2478748,887260.785,486
2478888,887309.327,184
2479336,887449.355,373
2479488,887507.769,118
2479511,887515.384,10
2479622,887559.256,1269
2480082,887732.738,2209
2480259,887799.423,291
2480416,887856.478,69
2480539,887908.476,835
2480550,887911.58,291
2480824,888007.721,346
2481025,888086.214,88
2481097,888115.061,903
2482067,888455.322,105
2482846,888737.842,625
2482859,888741.73,532
2483158,888851.79,662
2483342,888921.869,219
2483385,888940.204,203
2484146,889222.931,1926
2484513,889349.919,761
2484614,889392.445,337
2484629,889397.054,443
2484852,889474.171,65
2484953,889507.546,199
2485172,889591.848,18
2485235,889610.791,47
2485698,889766.114,113
2485851,889813.009,82
2485880,889823.632,186
2485930,889844.928,597
2486190,889934.462,22
2486202,889936.973,112
2486572,890071.225,1633
2486659,890103.736,155
2487264,890323.602,1128
2487557,890418.191,1175
2487577,890427.614,441
2487680,890464.605,723
2487834,890523.371,520
2488016,890590.217,911
2489429,891140.618,102
2489468,891155.144,243
2489513,891169.192,803
2489587,891195.48,327
2489835,891279.157,3397
2489844,891281.589,1206
2489925,891311.572,476
2490014,891345.123,366
2490338,891469.744,456
2490388,891487.87,1673
2490445,891507.982,28
2490728,891612.507,1428
2490741,891616.699,241
2490780,891632.571,347
2490948,891689.497,295
2490952,891690.521,599
2490955,891690.921,2098
2491007,891707.625,141
2491125,891746.247,807
2491157,891755.575,209
2491634,891935.409,595
2492053,892088.621,3737
2492112,892108.925,143
2492453,892231.689,48
2492600,892285.816,859
2493119,892463.202,600
2493786,892711.403,662
2494429,892935.253,438
2494636,893004.339,366
2495336,893255.292,655
2495390,893274.619,23
2495451,893298.923,285
2496364,893635.713,37
2496446,893663.136,130
2496456,893666.768,121
2497138,893910.777,1535
2497195,893928.217,949
2497333,893980.936,1362
2497383,893999.015,111
2497474,894031.446,299
2497654,894102.836,179
2497689,894113.412,121
2497728,894126.371,370
2497938,894197.73,535
2497988,894215.361,2015
2498076,894247.952,746
2498085,894252.607,85
2498092,894254.736,705
2498268,894333.934,347
2498677,894488.905,151
2499077,894624.726,1537
2499326,894712.003,1621
2499608,894822.016,686
2500344,895083.561,31
2500764,895242.805,295
2500870,895283.763,151
2500982,895327.906,292
2501067,895356.513,323
2501168,895389.953,510
2501195,895399.952,18
2501371,895460.766,603
2501493,895502.157,495
2501503,895505.341,510
2501612,895540.941,459
2501870,895635.449,466
2502074,895715.975,112
2502374,895818.597,221
2502389,895821.748,183
2502393,895822.725,112
2502491,895860.772,72
2502517,895870.564,241
2502608,895907.682,634
2502673,895931.153,190
2502769,895969.169,48
2502817,895986.401,182
2502880,896007.983,3042
2503506,896215.049,170
2503692,896278.984,61
2503808,896316.855,915
2504026,896389.893,132
2504039,896395.125,1465
2504258,896469.299,155
2504270,896473.842,404
2504494,896557.681,10
2504553,896575.2,3455
2504689,896619.247,1078
2504734,896636.414,3957
2504768,896649.774,99
2504990,896731.387,384
2505043,896749.579,250
2505708,896988.917,636
2506009,897099.537,453
2506037,897111.633,465
2506160,897149.712,378
2506340,897210.078,542
2506403,897241.261,497
2507296,897555.525,471
2507329,897566.709,580
2507335,897568.309,220
2507660,897692.098,194
2507730,897720.193,47
2507756,897729.634,371
2507793,897741.292,63
2508058,897830.943,2858
2508182,897877.117,17
2508185,897877.516,181
2508446,897981.306,2731
2509044,898206.58,24
2509180,898255.203,347
2509251,898283.602,4021
2509399,898336.065,441
2509515,898369.344,62
2509943,898524.571,1268
2510001,898548.827,428
2510058,898571.018,379
2510280,898647.657,64
2510530,898740.262,934
2510548,898747.205,231
2510549,898747.27,583
2510564,898753.797,899
2510963,898900.402,412
2511031,898927.041,126
2511036,898928.017,92
2511326,899018.895,2726
2511751,899167.291,149
2511919,899225.561,203
2512042,899263.752,198
2512070,899271.56,100
2512591,899457.923,260
2512790,899529.873,679
2512820,899538.896,802
2512879,899560.048,568
2512994,899597.552,548
2513112,899639.166,88
2513714,899852.536,206
2514141,900006.66,401
2514178,900022.132,563
2514221,900039.636,850
2514249,900048.787,156
2514363,900088.306,1126
2514450,900117.693,1784
2516107,900735.794,303
2516124,900742.946,455
2516176,900763.873,117
2516647,900941.932,570
2516651,900943.9,320
2516667,900948.14,928
2516933,901041.337,1054
2517088,901097.656,728
2517287,901175.702,437
2517462,901236.341,578
2517500,901247.46,985
2517769,901352.785,148
2517949,901414.623,765
2517957,901418.976,984
2518311,901547.292,1118
2518428,901587.404,262
2518809,901730.599,80
2518836,901740.535,35
2518853,901745.991,4041
2518918,901770.802,150
2519015,901809.221,230
2519200,901868.916,1539
2519285,901900.803,850
2519510,901977.905,1754
2519714,902049.151,43
2519719,902049.887,875
2519748,902063.407,220
2519781,902076.671,393
2520385,902280.217,737
2520743,902419.573,71
2521009,902509.108,1781
2521010,902509.252,10
2521019,902512.34,541
2521334,902624.369,27
2521498,902679.983,1348
2521573,902712.414,40
2521620,902732.621,87
2521822,902804.971,251
2521867,902819.212,862
2522120,902912.313,369
2522210,902949.0,399
2522261,902967.4,470
2522283,902977.239,1108
2522550,903068.693,1347
2522845,903167.01,658
2522908,903191.442,42
2523054,903244.624,61
2523080,903252.577,147
2523106,903260.016,3943
2523376,903353.662,94
2523599,903425.468,792
2523611,903429.084,260
2523933,903533.113,174
2524136,903608.487,705
2524770,903831.986,456
2524862,903861.884,35
2524924,903887.568,3140
2524954,903895.024,60
2525202,903985.55,168
2525410,904056.956,570
2525466,904079.227,648
2525945,904248.374,356
2525964,904259.111,93
2526001,904270.518,276
2526139,904318.74,10
2526217,904346.612,721
2526319,904382.371,477
2526868,904566.846,12
2527354,904750.49,720
2527432,904775.545,224
2527790,904906.838,1691
2528065,905004.067,1344
2528089,905013.699,861
2528288,905076.449,708
2528392,905115.584,236
2528454,905136.592,106
2528675,905214.926,250
2528874,905287.98,525
2528879,905289.596,363
2528933,905311.915,1614
2529093,905374.618,2642
2529230,905428.905,1809
2529360,905471.8,261
2529503,905516.199,2175
2529644,905569.925,319
2529778,905618.884,249
2530023,905711.746,2467
2530299,905808.75,17
2530461,905867.837,750
2530800,905992.698,431
2530961,906045.241,454
2531407,906188.053,257
2531718,906299.411,64
2532538,906612.218,800
2533278,906886.468,938
2533525,906981.633,750
2533848,907095.886,284
2534080,907174.812,382
2534479,907327.961,147
2534662,907393.958,2416
2534852,907454.24,873
2534854,907455.333,355
2535145,907563.955,716
2535275,907608.258,296
2535464,907677.504,617
2535969,907840.123,724
2536173,907907.558,392
2536930,908178.421,358
2537318,908332.139,1536
2537360,908347.93,529
2537758,908483.601,700
2537810,908502.016,30
2537855,908518.959,1220
2538018,908576.204,1212
2538157,908629.801,83
2538225,908654.824,423
2538272,908670.354,1289
2538521,908753.121,440
2538670,908806.318,532
2538684,908811.87,910
2538712,908823.789,1203
2538787,908850.3,31
2538871,908888.058,423
2538876,908889.993,661
2538888,908893.897,33
2539123,908974.964,1090
2539314,909039.377,1097
2539390,909064.958,249
2539438,909084.35,22
2539575,909136.107,34
2539711,909185.544,2059
2539914,909264.307,635
2540099,909318.816,229
2540108,909320.768,419
2540157,909338.319,19
2540340,909400.348,12
2540541,909467.88,180
2540647,909499.494,1149
2541114,909666.924,405
2541913,909959.132,1445
2541987,909981.994,482
2542252,910083.781,84
2542386,910131.41,62
2542562,910208.671,625
2542773,910293.274,937
2542890,910331.944,2166
2542983,910360.758,1824
2543048,910386.629,282
2543114,910414.131,878
2543363,910503.374,2064
2543606,910590.65,90
2543634,910602.201,105
2543746,910645.079,139
2543926,910701.94,2887
2544145,910787.84,35
2544680,910975.749,466
2544707,910988.453,921
2545039,911108.559,200
2545121,911136.557,946
2545785,911380.513,944
2545856,911409.76,162
2545954,911445.214,37
2546084,911496.347,275
2546173,911525.818,192
2546415,911605.078,1824
2546712,911708.896,3780
2547092,911847.033,149
2547429,911960.101,114
2547498,911982.499,786
2547777,912086.894,1188
2547865,912114.302,485
2548180,912237.271,247
2548315,912286.853,252
2548403,912320.819,573
2548787,912458.104,732
2549324,912635.701,1126
2549390,912655.731,139
2549849,912825.083,2479
2549890,912842.379,56
2549897,912845.674,2929
2550185,912934.871,539
2550486,913049.506,2296
2550938,913200.827,81
2551037,913237.64,534
2551311,913325.269,276
2551693,913470.143,153
2551815,913509.324,1587
2551917,913543.915,278
2552022,913578.281,240
2552283,913663.622,111
2552486,913731.427,903
2552521,913744.003,413
2552695,913813.631,81
2552747,913831.871,288
2553367,914076.292,1044
2553397,914087.796,692
2553698,914197.711,400
2553739,914217.071,1605
2553994,914317.402,1117
2553996,914317.962,1225
2554345,914436.789,131
2554350,914438.565,671
2554768,914589.343,643
2554996,914671.644,242
2555029,914681.147,14
2555168,914731.353,495
2555538,914862.915,196
2555602,914887.682,117
2555931,914998.59,1109
2556219,915113.21,490
2556624,915255.139,365
2556866,915343.904,48
2557301,915500.154,334
2557855,915717.201,1821
2557877,915724.08,3265
2557964,915754.735,1807
2558246,915857.419,32
2558473,915941.912,111
2558506,915954.744,836
2558594,915983.591,34
2558722,916028.58,211
2559241,916216.813,1121
2559268,916223.982,364
2559364,916256.476,211
2559963,916464.484,223
2560079,916511.41,990
2560113,916521.954,88
2560266,916581.36,43
2560306,916595.887,539
2560596,916699.019,443
2560983,916840.47,70
2561020,916853.03,854
2561082,916874.133,743
2561302,916947.459,1859
2561405,916986.993,1246
2561438,916999.696,22
2561498,917026.047,362
2561530,917042.511,3092
2561861,917157.914,261
2562023,917213.24,814
2562080,917238.311,18
2562151,917262.375,24
2562226,917292.325,437
2562266,917304.224,1636
2562680,917453.263,772
2563383,917712.647,1532
2563551,917774.34,595
2563970,917908.671,702
2564036,917930.75,814
2564625,918148.215,47
2565039,918290.85,339
2566148,918665.524,593
2566407,918748.898,251
2566429,918754.785,1773
2566433,918755.265,3605
2566655,918833.374,310
2566721,918860.558,2301
2567202,919030.999,315
2567405,919100.533,11
2567475,919122.244,1080
2567774,919232.417,1800
2567818,919248.24,1324
2568614,919539.878,641
2568754,919589.717,617
2568891,919628.66,971
2569050,919688.657,99
2569596,919886.651,757
2569753,919945.321,1809
2569785,919954.377,190
2569787,919955.144,479
2570094,920069.285,970
2570645,920271.006,10
2570675,920279.885,67
2570820,920331.788,257
2571256,920501.319,927
2571297,920514.374,507
2571852,920705.439,1530
2572064,920784.845,456
2572075,920788.989,193
2573110,921154.978,1247
2573284,921222.911,1503
2573305,921230.928,1022
2573876,921427.913,63
2573891,921432.36,136
2575063,921864.875,68
2575272,921939.369,273
2575621,922056.405,1847
2575683,922081.188,207
2575727,922094.836,77
2575952,922171.441,288
2576006,922188.428,2627
2576252,922271.79,1117
2576297,922287.981,294
2576554,922382.234,373
2576710,922435.545,609
2576747,922449.673,857
2576880,922491.64,1241
2576951,922516.39,1318
2576976,922522.134,112
2577078,922561.413,49
2577085,922564.309,992
2577148,922581.029,66
2577329,922641.235,415
2577802,922806.366,1624
2577854,922825.539,950
2578170,922937.818,10
2578254,922967.892,1525
2578466,923049.526,129
2578545,923075.334,189
2578770,923148.147,254
2579790,923511.96,331
2580451,923738.513,213
2581084,923965.642,317
2581274,924030.905,86
2581505,924105.495,1703
2581825,924223.524,1858
2581979,924282.321,166
2582596,924511.787,1289
2582687,924547.561,611
2582782,924580.601,2631
2582925,924634.887,202
2583266,924758.387,456
2583379,924802.834,95
2583437,924824.753,574
2583937,925003.372,325
2584587,925253.701,1498
2584882,925352.21,505
2584980,925390.929,1209
2585270,925496.125,61
2585309,925507.021,478
2585379,925528.444,3913
2585854,925706.551,367
2585864,925708.999,154
2586163,925809.669,333
2586205,925828.308,78
2586410,925899.731,712
2586753,926013.007,68
2586901,926064.189,561
2587138,926140.347,2777
2587469,926257.368,309
2587509,926274.328,260
2587849,926396.82,553
2587855,926398.148,506
2588228,926526.929,752
2588352,926573.231,1747
2588374,926580.366,109
2588398,926590.591,820
2588404,926592.654,1159
2588560,926655.661,168
2589112,926850.775,1503
2589628,927038.626,177
2589802,927103.44,1295
2590131,927224.156,520
2590711,927441.943,129
2590941,927530.276,721
2591085,927591.586,1152
2591107,927600.562,792
2591508,927737.919,230
2591517,927740.094,1097
2591770,927832.187,62
2591880,927865.818,53
2591988,927910.234,844
2592054,927932.872,2219
2592263,928007.015,408
2592352,928034.726,841
2592815,928205.329,775
2593096,928312.222,278
2593346,928399.756,41
2593628,928506.617,77
2593950,928619.253,226
2594224,928709.427,299
2594260,928724.851,54
2594337,928752.146,32
2594473,928797.761,343
2594523,928820.48,726
2594673,928870.479,469
2594756,928894.959,32
2594844,928923.949,381
2595633,929199.91,86
2596067,929365.522,25
2596159,929395.681,225
2596184,929407.953,167
2596289,929444.671,251
2596688,929581.659,15
2596721,929593.563,128
2596753,929607.227,77
2597116,929741.799,35
2597345,929823.237,1905
2598360,930190.107,356
2598364,930190.667,263
2598566,930262.345,237
2599127,930464.404,314
2599427,930583.121,1442
2599756,930701.342,305
2599780,930709.262,743
2600409,930931.095,66
2600498,930956.902,304
2601040,931146.882,86
2601164,931186.32,1462
2601284,931237.791,54
2601616,931352.092,457
2602023,931502.728,437
2602335,931618.309,938
2602433,931653.763,163
2602738,931766.017,3390
2603130,931925.245,646
2603170,931939.548,1634
2603266,931975.227,99
2603858,932198.918,256
2604133,932306.146,1111
2604332,932370.721,318
2605276,932721.032,1596
2605334,932740.519,86
2605409,932767.335,254
2605419,932769.99,154
2605423,932771.638,918
2605736,932872.1,835
2605749,932879.556,138
2606238,933065.326,2378
2606496,933154.957,78
2606534,933165.308,999
2606677,933213.099,854
2607279,933442.437,843
2607384,933481.22,602
2607974,933685.758,792
2609055,934072.004,497
2609386,934190.786,100
2609511,934239.441,1163
2609714,934323.102,280
2609895,934388.748,32
2610401,934572.808,3034
2610507,934610.439,39
2610904,934749.955,458
2611118,934819.505,22
2611124,934820.529,74
2611532,934979.581,41
2611549,934984.397,780
2612155,935201.591,885
2612180,935211.35,117
2612652,935377.267,249
2612656,935378.595,227
2613227,935572.941,1330
2613308,935599.155,211
2613356,935615.821,50
2613807,935774.776,251
2613975,935831.911,19
2614482,936022.498,10
2614523,936040.418,237
2614544,936049.905,642
2615253,936320.394,56
2615372,936358.681,176
2615391,936364.953,56
2615507,936403.176,640
2616082,936608.451,77
2616092,936610.115,21
2616166,936641.581,68
2616487,936749.295,1132
2616849,936883.996,690
2616878,936893.612,422
2617204,937014.201,65
2617419,937102.23,1994
2618070,937332.881,1198
2618127,937355.019,299
2618325,937418.734,225
2618743,937586.602,1018
2618903,937647.545,123
2618945,937661.976,1009
2619210,937767.782,1139
2619239,937778.309,152
2619270,937790.549,434
2619361,937825.668,281
2619725,937959.585,187
2620034,938068.99,875
2620545,938236.714,1120
2621434,938564.353,239
2621661,938649.631,83
2621784,938686.97,314
2621933,938742.269,393
2622165,938823.418,287
2622236,938856.426,442
2622249,938862.89,2515
2622257,938867.865,57
2622315,938891.945,2877
2622332,938900.072,327
2622338,938901.128,1482
2622362,938909.545,837
2622595,938994.022,117
2622626,939007.077,518
2622674,939026.454,93
2622834,939085.444,1899
2623128,939184.497,360
2623135,939185.713,341
2623173,939198.785,168
2623444,939291.935,1707
2623544,939328.494,1653
2623742,939398.652,149
2623893,939450.891,220
2623970,939475.914,607
2624243,939581.176,397
2624342,939618.087,348
2624777,939774.163,421
2624784,939776.77,41
2625059,939888.16,399
2625101,939904.634,339
2625229,939945.183,808
2625634,940088.442,782
2626139,940273.174,107
2626944,940560.383,248
2626963,940567.614,349
2627042,940594.75,590
2627282,940665.721,662
2627370,940691.719,287
2627675,940799.505,19
2627793,940842.349,121
2627955,940901.978,250
2628055,940930.856,220
2628181,940975.557,305
2628243,940999.38,27
2628388,941052.705,135
2628538,941100.205,436
2628605,941125.708,649
2628648,941142.939,631
2628655,941145.914,711
2628712,941166.2,428
2628970,941257.988,1139
2629190,941340.446,2525
2629384,941401.883,306
2629635,941492.772,142
2630000,941622.685,153
2630088,941647.147,32
2630513,941798.274,1269
2631571,942181.34,132
2631582,942187.115,426
2631813,942264.919,212
2631932,942307.7,890
2632188,942396.928,1719
2632362,942461.884,483
2632412,942480.41,475
2632618,942558.31,12
2632717,942600.436,195
2632873,942652.177,809
2633078,942732.845,10
2633468,942873.541,212
2633618,942936.369,345
2634327,943183.781,200
2634581,943273.119,498
2634689,943312.461,408
2634897,943387.305,37
2634960,943406.664,45
2635485,943615.581,75
2635497,943618.909,153
2635635,943665.738,1051
2635736,943704.024,106
2635834,943739.207,411
2635959,943779.285,253
2636221,943879.072,224
2636255,943887.806,103
2636372,943929.357,340
2636699,944059.75,1264
2636752,944078.149,188
2636975,944155.968,1151
2637001,944166.033,27
2637517,944339.784,390
2637812,944453.474,603
2637883,944478.72,1078
2638377,944657.32,557
2638503,944702.886,609
2638712,944774.354,818
2638837,944817.745,665
2639115,944923.163,1111
2639378,945014.806,238
2639580,945080.244,314
2639643,945102.131,77
2639795,945159.851,33
2640347,945398.693,635
2640782,945549.102,14
2640808,945558.478,161
2640817,945560.126,347
2640923,945597.323,496
2641028,945632.17,383
2641061,945645.033,1159
2641180,945682.616,69
2641209,945693.815,238
2641359,945752.74,25
2641592,945842.064,616
2641745,945893.949,385
2642289,946083.429,1663
2642414,946127.859,1000
2642455,946141.73,1100
2642483,946155.026,222
2642752,946247.389,820
2643296,946435.894,349
2643338,946449.733,71
2643341,946450.372,813
2643673,946574.415,726
2643731,946593.278,79
2643746,946600.302,300
2643824,946623.037,24
2643973,946672.411,509
2644230,946759.079,227
2644497,946869.458,339
2644501,946870.466,156
2644692,946942.063,14
